,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
131,130,Paul Stirling,303427,Balaji Rao,26826,"Balaji Rao to Stirling, no run defends it back",1st innings,,,21.4,no run,121,0,121/1,"Balaji Rao to Stirling, no run",,defends it back,1
132,131,Paul Stirling,303427,Balaji Rao,26826,"Balaji Rao to Stirling, no run trying to play it to mid wicket of the backfoot, got the placement wrong",1st innings,,,21.5,no run,121,0,121/1,"Balaji Rao to Stirling, no run",,"trying to play it to mid wicket of the backfoot, got the placement wrong",1
133,132,Paul Stirling,303427,Balaji Rao,26826,"Balaji Rao to Stirling, FOUR runs cuts hard of the backfoot",1st innings,Andrew Poynter,210279,22.0,four,125,4,125/1,"Balaji Rao to Stirling, FOUR runs",,cuts hard of the backfoot,1
134,133,Andrew Poynter,210279,Hiral Patel,414248,"Patel to Poynter, no run defends it back",1st innings,,,22.1,no run,125,0,125/1,"Patel to Poynter, no run",,defends it back,1
135,134,Andrew Poynter,210279,Hiral Patel,414248,"Patel to Poynter, no run driven right back",1st innings,,,22.2,no run,125,0,125/1,"Patel to Poynter, no run",,driven right back,1
136,135,Andrew Poynter,210279,Hiral Patel,414248,"Patel to Poynter, no run driven back again ",1st innings,,,22.3,no run,125,0,125/1,"Patel to Poynter, no run",,driven back again ,1
137,136,Andrew Poynter,210279,Hiral Patel,414248,"Patel to Poynter, 2 runs driven wide of covers for a double",1st innings,,,22.4,run,127,2,127/1,"Patel to Poynter, 2 runs",,driven wide of covers for a double,1
138,137,Andrew Poynter,210279,Hiral Patel,414248,"Patel to Poynter, 1 run flicks it to long on ",1st innings,,,22.5,run,128,1,128/1,"Patel to Poynter, 1 run",,flicks it to long on ,1
139,138,Paul Stirling,303427,Hiral Patel,414248,"Patel to Stirling, no run driven to point",1st innings,Andrew Poynter,210279,23.0,no run,128,0,128/1,"Patel to Stirling, no run",,driven to point,1
140,139,Andrew Poynter,210279,Balaji Rao,26826,"Balaji Rao to Poynter, no run defends it back to the bowler ",1st innings,,,23.1,no run,128,0,128/1,"Balaji Rao to Poynter, no run",,defends it back to the bowler ,1
141,140,Andrew Poynter,210279,Balaji Rao,26826,"Balaji Rao to Poynter, no run quick and flat from Balaji, tried to sweep it and misses out",1st innings,,,23.2,no run,128,0,128/1,"Balaji Rao to Poynter, no run",,"quick and flat from Balaji, tried to sweep it and misses out",1
142,141,Andrew Poynter,210279,Balaji Rao,26826,"Balaji Rao to Poynter, no run once again pushes it back to him, tight bowling from Balaji ",1st innings,,,23.3,no run,128,0,128/1,"Balaji Rao to Poynter, no run",,"once again pushes it back to him, tight bowling from Balaji ",1
143,142,Andrew Poynter,210279,Balaji Rao,26826,"Balaji Rao to Poynter, no run once again defends it of the backfoot",1st innings,,,23.4,no run,128,0,128/1,"Balaji Rao to Poynter, no run",,once again defends it of the backfoot,1
144,143,Andrew Poynter,210279,Balaji Rao,26826,"Balaji Rao to Poynter, no run beaten again ! trying to cut, it was too close",1st innings,,,23.5,no run,128,0,128/1,"Balaji Rao to Poynter, no run",,"beaten again ! trying to cut, it was too close",1
145,144,Andrew Poynter,210279,Balaji Rao,26826,"Balaji Rao to Poynter, no run good fielding of his own bowling to keep the maiden",1st innings,Paul Stirling,303427,24.0,no run,128,0,128/1,"Balaji Rao to Poynter, no run",,good fielding of his own bowling to keep the maiden,1
146,145,Paul Stirling,303427,Hiral Patel,414248,"Patel to Stirling, 1 run single to extra cover",1st innings,,,24.1,run,129,1,129/1,"Patel to Stirling, 1 run",,single to extra cover,1
147,146,Andrew Poynter,210279,Hiral Patel,414248,"Patel to Poynter, no run good stop at point by Zubin ",1st innings,,,24.2,no run,129,0,129/1,"Patel to Poynter, no run",,good stop at point by Zubin ,1
148,147,Andrew Poynter,210279,Hiral Patel,414248,"Patel to Poynter, no run driven to mid on, canada trying to cut the singles",1st innings,,,24.3,no run,129,0,129/1,"Patel to Poynter, no run",,"driven to mid on, canada trying to cut the singles",1
149,148,Andrew Poynter,210279,Hiral Patel,414248,"Patel to Poynter, 1 run single to long on this time ",1st innings,,,24.4,run,130,1,130/1,"Patel to Poynter, 1 run",,single to long on this time ,1
150,149,Paul Stirling,303427,Hiral Patel,414248,"Patel to Stirling, 1 run flicks it to mid wicket",1st innings,,,24.5,run,131,1,131/1,"Patel to Stirling, 1 run",,flicks it to mid wicket,1
151,150,Andrew Poynter,210279,Hiral Patel,414248,"Patel to Poynter, 1 run played it straight back to the bowler who tried to run him out on the bowlers end gives away over throws",1st innings,Paul Stirling,303427,25.0,run,132,1,132/1,"Patel to Poynter, 1 run",,played it straight back to the bowler who tried to run him out on the bowlers end gives away over throws,1
152,151,Andrew Poynter,210279,Balaji Rao,26826,"Balaji Rao to Poynter, 1 run poor fielding at point ",1st innings,,,25.1,run,133,1,133/1,"Balaji Rao to Poynter, 1 run",,poor fielding at point ,1
153,152,Paul Stirling,303427,Balaji Rao,26826,"Balaji Rao to Stirling, no run ",1st innings,,,25.2,no run,133,0,133/1,"Balaji Rao to Stirling, no run",,,1
154,153,Paul Stirling,303427,Balaji Rao,26826,"Balaji Rao to Stirling, 1 run pulls the short ball to mid wicket",1st innings,,,25.3,run,134,1,134/1,"Balaji Rao to Stirling, 1 run",,pulls the short ball to mid wicket,1
155,154,Andrew Poynter,210279,Balaji Rao,26826,"Balaji Rao to Poynter, 1 run edged and droped again in the slips ",1st innings,,,25.4,run,135,1,135/1,"Balaji Rao to Poynter, 1 run",,edged and droped again in the slips ,1
156,155,Paul Stirling,303427,Balaji Rao,26826,"Balaji Rao to Stirling, no run ",1st innings,,,25.5,no run,135,0,135/1,"Balaji Rao to Stirling, no run",,,1
157,156,Paul Stirling,303427,Balaji Rao,26826,"Balaji Rao to Stirling, 1 run works it to mid on ",1st innings,Andrew Poynter,210279,26.0,run,136,1,136/1,"Balaji Rao to Stirling, 1 run",,works it to mid on ,1
158,157,Paul Stirling,303427,Hiral Patel,414248,"Patel to Stirling, 1 run ",1st innings,,,26.1,run,137,1,137/1,"Patel to Stirling, 1 run",,,1
159,158,Andrew Poynter,210279,Hiral Patel,414248,"Patel to Poynter, no run ",1st innings,,,26.2,no run,137,0,137/1,"Patel to Poynter, no run",,,1
160,159,Andrew Poynter,210279,Hiral Patel,414248,"Patel to Poynter, no run ",1st innings,,,26.3,no run,137,0,137/1,"Patel to Poynter, no run",,,1
161,160,Andrew Poynter,210279,Hiral Patel,414248,"Patel to Poynter, SIX runs slog sweep over mid wicket into the fence",1st innings,,,26.4,six,143,6,143/1,"Patel to Poynter, SIX runs",,slog sweep over mid wicket into the fence,1
162,161,Andrew Poynter,210279,Hiral Patel,414248,"Patel to Poynter, no run ",1st innings,,,26.5,no run,143,0,143/1,"Patel to Poynter, no run",,,1
163,162,Andrew Poynter,210279,Hiral Patel,414248,"Patel to Poynter, 1 run driven to long off for a single",1st innings,Paul Stirling,303427,27.0,run,144,1,144/1,"Patel to Poynter, 1 run",,driven to long off for a single,1
164,163,Andrew Poynter,210279,Balaji Rao,26826,"Balaji Rao to Poynter, 2 runs edged again wide of slip",1st innings,,,27.1,run,146,2,146/1,"Balaji Rao to Poynter, 2 runs",,edged again wide of slip,1
165,164,Andrew Poynter,210279,Balaji Rao,26826,"Balaji Rao to Poynter, no run defends it back ",1st innings,,,27.2,no run,146,0,146/1,"Balaji Rao to Poynter, no run",,defends it back ,1
166,165,Andrew Poynter,210279,Balaji Rao,26826,"Balaji Rao to Poynter, no run full toss hit straight to covers",1st innings,,,27.3,no run,146,0,146/1,"Balaji Rao to Poynter, no run",,full toss hit straight to covers,1
167,166,Andrew Poynter,210279,Balaji Rao,26826,"Balaji Rao to Poynter, no run leading edge to point ",1st innings,,,27.4,no run,146,0,146/1,"Balaji Rao to Poynter, no run",,leading edge to point ,1
168,166,Andrew Poynter,210279,Balaji Rao,26826,"Balaji Rao to Poynter, 1 wide ",1st innings,,,27.4,wide,147,1,147/1,"Balaji Rao to Poynter, 1 wide",,,1
169,167,Andrew Poynter,210279,Balaji Rao,26826,"Balaji Rao to Poynter, 1 run ",1st innings,,,27.5,run,148,1,148/1,"Balaji Rao to Poynter, 1 run",,,1
170,168,Paul Stirling,303427,Balaji Rao,26826,"Balaji Rao to Stirling, 1 run milks it to mid wicket",1st innings,Andrew Poynter,210279,28.0,run,149,1,149/1,"Balaji Rao to Stirling, 1 run",,milks it to mid wicket,1
171,169,Paul Stirling,303427,Harvir Baidwan,355583,"Baidwan to Stirling, no run cuts it to point",1st innings,,,28.1,no run,149,0,149/1,"Baidwan to Stirling, no run",,cuts it to point,1
172,170,Paul Stirling,303427,Harvir Baidwan,355583,"Baidwan to Stirling, no run tried to pull that, misses out",1st innings,,,28.2,no run,149,0,149/1,"Baidwan to Stirling, no run",,"tried to pull that, misses out",1
173,171,Paul Stirling,303427,Harvir Baidwan,355583,"Baidwan to Stirling, 1 run ",1st innings,,,28.3,run,150,1,150/1,"Baidwan to Stirling, 1 run",,,1
174,172,Andrew Poynter,210279,Harvir Baidwan,355583,"Baidwan to Poynter, no run defends it back ",1st innings,,,28.4,no run,150,0,150/1,"Baidwan to Poynter, no run",,defends it back ,1
175,173,Andrew Poynter,210279,Harvir Baidwan,355583,"Baidwan to Poynter, 1 run driven to covers ",1st innings,,,28.5,run,151,1,151/1,"Baidwan to Poynter, 1 run",,driven to covers ,1
176,174,Paul Stirling,303427,Harvir Baidwan,355583,"Baidwan to Stirling, FOUR runs cuts it away moves on to 94",1st innings,Andrew Poynter,210279,29.0,four,155,4,155/1,"Baidwan to Stirling, FOUR runs",,cuts it away moves on to 94,1
177,175,Andrew Poynter,210279,Balaji Rao,26826,"Balaji Rao to Poynter, no run ",1st innings,,,29.1,no run,155,0,155/1,"Balaji Rao to Poynter, no run",,,1
178,176,Andrew Poynter,210279,Balaji Rao,26826,"Balaji Rao to Poynter, 4 byes misses everything ! bad day for canada",1st innings,,,29.2,bye,159,4,159/1,"Balaji Rao to Poynter, 4 byes",,misses everything ! bad day for canada,1
179,177,Andrew Poynter,210279,Balaji Rao,26826,"Balaji Rao to Poynter, 1 run single to square leg ",1st innings,,,29.3,run,160,1,160/1,"Balaji Rao to Poynter, 1 run",,single to square leg ,1
180,178,Paul Stirling,303427,Balaji Rao,26826,"Balaji Rao to Stirling, 1 run driven to covers ",1st innings,,,29.4,run,161,1,161/1,"Balaji Rao to Stirling, 1 run",,driven to covers ,1
181,179,Andrew Poynter,210279,Balaji Rao,26826,"Balaji Rao to Poynter, 2 runs ",1st innings,,,29.5,run,163,2,163/1,"Balaji Rao to Poynter, 2 runs",,,1
182,180,Andrew Poynter,210279,Balaji Rao,26826,"Balaji Rao to Poynter, no run ",1st innings,Paul Stirling,303427,30.0,no run,163,0,163/1,"Balaji Rao to Poynter, no run",,,1
183,181,Paul Stirling,303427,Harvir Baidwan,355583,"Baidwan to Stirling, no run ",1st innings,,,30.1,no run,163,0,163/1,"Baidwan to Stirling, no run",,,1
184,182,Paul Stirling,303427,Harvir Baidwan,355583,"Baidwan to Stirling, 1 run ",1st innings,,,30.2,run,164,1,164/1,"Baidwan to Stirling, 1 run",,,1
185,183,Andrew Poynter,210279,Harvir Baidwan,355583,"Baidwan to Poynter, no run shout for lbw not given ",1st innings,,,30.3,no run,164,0,164/1,"Baidwan to Poynter, no run",,shout for lbw not given ,1
186,184,Andrew Poynter,210279,Harvir Baidwan,355583,"Baidwan to Poynter, no run driven to covers",1st innings,,,30.4,no run,164,0,164/1,"Baidwan to Poynter, no run",,driven to covers,1
187,185,Andrew Poynter,210279,Harvir Baidwan,355583,"Baidwan to Poynter, no run ",1st innings,,,30.5,no run,164,0,164/1,"Baidwan to Poynter, no run",,,1
188,186,Andrew Poynter,210279,Harvir Baidwan,355583,"Baidwan to Poynter, OUT given ! Harvir Strikes ! came into him and struck right in front ",1st innings,Paul Stirling,303427,31.0,out,164,0,164/2,"Baidwan to Poynter, OUT",,given ! Harvir Strikes ! came into him and struck right in front ,2
189,187,Paul Stirling,303427,Khurram Chohan,41224,"Khurram Chohan to Stirling, no run ",1st innings,,,31.1,no run,164,0,164/2,"Khurram Chohan to Stirling, no run",,,2
190,188,Paul Stirling,303427,Khurram Chohan,41224,"Khurram Chohan to Stirling, no run ",1st innings,,,31.2,no run,164,0,164/2,"Khurram Chohan to Stirling, no run",,,2
191,189,Paul Stirling,303427,Khurram Chohan,41224,"Khurram Chohan to Stirling, 1 run ",1st innings,,,31.3,run,165,1,165/2,"Khurram Chohan to Stirling, 1 run",,,2
192,190,Nigel Jones,406308,Khurram Chohan,41224,"Khurram Chohan to Jones, no run ",1st innings,,,31.4,no run,165,0,165/2,"Khurram Chohan to Jones, no run",,,2
193,191,Nigel Jones,406308,Khurram Chohan,41224,"Khurram Chohan to Jones, no run ",1st innings,,,31.5,no run,165,0,165/2,"Khurram Chohan to Jones, no run",,,2
194,192,Nigel Jones,406308,Khurram Chohan,41224,"Khurram Chohan to Jones, 1 run ",1st innings,Paul Stirling,303427,32.0,run,166,1,166/2,"Khurram Chohan to Jones, 1 run",,,2
195,193,Nigel Jones,406308,Harvir Baidwan,355583,"Baidwan to Jones, no run flicks it to mid wicket",1st innings,,,32.1,no run,166,0,166/2,"Baidwan to Jones, no run",,flicks it to mid wicket,2
196,194,Nigel Jones,406308,Harvir Baidwan,355583,"Baidwan to Jones, no run ",1st innings,,,32.2,no run,166,0,166/2,"Baidwan to Jones, no run",,,2
197,195,Nigel Jones,406308,Harvir Baidwan,355583,"Baidwan to Jones, 2 leg byes loud shout for lbw again, not given ",1st innings,,,32.3,leg bye,168,2,168/2,"Baidwan to Jones, 2 leg byes",,"loud shout for lbw again, not given ",2
198,196,Nigel Jones,406308,Harvir Baidwan,355583,"Baidwan to Jones, 1 run hit straight back ",1st innings,,,32.4,run,169,1,169/2,"Baidwan to Jones, 1 run",,hit straight back ,2
199,197,Paul Stirling,303427,Harvir Baidwan,355583,"Baidwan to Stirling, no run defends it on the up, pitched on middle and leg ",1st innings,,,32.5,no run,169,0,169/2,"Baidwan to Stirling, no run",,"defends it on the up, pitched on middle and leg ",2
200,198,Paul Stirling,303427,Harvir Baidwan,355583,"Baidwan to Stirling, 1 run glanced it to square leg ",1st innings,Nigel Jones,406308,33.0,run,170,1,170/2,"Baidwan to Stirling, 1 run",,glanced it to square leg ,2
201,199,Paul Stirling,303427,Khurram Chohan,41224,"Khurram Chohan to Stirling, 1 run driven to extra cover ",1st innings,,,33.1,run,171,1,171/2,"Khurram Chohan to Stirling, 1 run",,driven to extra cover ,2
202,200,Nigel Jones,406308,Khurram Chohan,41224,"Khurram Chohan to Jones, no run cut to point",1st innings,,,33.2,no run,171,0,171/2,"Khurram Chohan to Jones, no run",,cut to point,2
203,201,Nigel Jones,406308,Khurram Chohan,41224,"Khurram Chohan to Jones, 1 run quick single to mid off ",1st innings,,,33.3,run,172,1,172/2,"Khurram Chohan to Jones, 1 run",,quick single to mid off ,2
204,202,Paul Stirling,303427,Khurram Chohan,41224,"Khurram Chohan to Stirling, 1 run single to point, and a brilliant maiden 100 from stirling ! he looked dangerous throughout the tour ",1st innings,,,33.4,run,173,1,173/2,"Khurram Chohan to Stirling, 1 run",,"single to point, and a brilliant maiden 100 from stirling ! he looked dangerous throughout the tour ",2
205,203,Nigel Jones,406308,Khurram Chohan,41224,"Khurram Chohan to Jones, 2 runs pulls it to mid wicket",1st innings,,,33.5,run,175,2,175/2,"Khurram Chohan to Jones, 2 runs",,pulls it to mid wicket,2
206,204,Nigel Jones,406308,Khurram Chohan,41224,"Khurram Chohan to Jones, no run ",1st innings,Paul Stirling,303427,34.0,no run,175,0,175/2,"Khurram Chohan to Jones, no run",,,2
207,205,Paul Stirling,303427,Parth Desai,440977,"Desai to Stirling, no run tried to cut that, stayed low",1st innings,,,34.1,no run,175,0,175/2,"Desai to Stirling, no run",,"tried to cut that, stayed low",2
208,206,Paul Stirling,303427,Parth Desai,440977,"Desai to Stirling, 1 run cut to point ",1st innings,,,34.2,run,176,1,176/2,"Desai to Stirling, 1 run",,cut to point ,2
209,207,Nigel Jones,406308,Parth Desai,440977,"Desai to Jones, 1 run cut to sweeper again",1st innings,,,34.3,run,177,1,177/2,"Desai to Jones, 1 run",,cut to sweeper again,2
210,208,Paul Stirling,303427,Parth Desai,440977,"Desai to Stirling, 1 run ",1st innings,,,34.4,run,178,1,178/2,"Desai to Stirling, 1 run",,,2
211,209,Nigel Jones,406308,Parth Desai,440977,"Desai to Jones, no run ",1st innings,,,34.5,no run,178,0,178/2,"Desai to Jones, no run",,,2
212,210,Nigel Jones,406308,Parth Desai,440977,"Desai to Jones, no run ",1st innings,Paul Stirling,303427,35.0,no run,178,0,178/2,"Desai to Jones, no run",,,2
213,211,Paul Stirling,303427,Khurram Chohan,41224,"Khurram Chohan to Stirling, 1 run driven to long off ",1st innings,,,35.1,run,179,1,179/2,"Khurram Chohan to Stirling, 1 run",,driven to long off ,2
214,212,Nigel Jones,406308,Khurram Chohan,41224,"Khurram Chohan to Jones, 1 run driven to mid off ",1st innings,,,35.2,run,180,1,180/2,"Khurram Chohan to Jones, 1 run",,driven to mid off ,2
215,213,Paul Stirling,303427,Khurram Chohan,41224,"Khurram Chohan to Stirling, no run driven to covers, too full from KC",1st innings,,,35.3,no run,180,0,180/2,"Khurram Chohan to Stirling, no run",,"driven to covers, too full from KC",2
216,214,Paul Stirling,303427,Khurram Chohan,41224,"Khurram Chohan to Stirling, 1 run late cut to third man for a single",1st innings,,,35.4,run,181,1,181/2,"Khurram Chohan to Stirling, 1 run",,late cut to third man for a single,2
217,215,Nigel Jones,406308,Khurram Chohan,41224,"Khurram Chohan to Jones, 2 runs driven to long off, and they come back for 2",1st innings,,,35.5,run,183,2,183/2,"Khurram Chohan to Jones, 2 runs",,"driven to long off, and they come back for 2",2
218,216,Nigel Jones,406308,Khurram Chohan,41224,"Khurram Chohan to Jones, 1 run straight drive to long on",1st innings,Paul Stirling,303427,36.0,run,184,1,184/2,"Khurram Chohan to Jones, 1 run",,straight drive to long on,2
219,217,Nigel Jones,406308,Parth Desai,440977,"Desai to Jones, 1 run ",1st innings,,,36.1,run,185,1,185/2,"Desai to Jones, 1 run",,,2
220,218,Paul Stirling,303427,Parth Desai,440977,"Desai to Stirling, SIX runs lofts it over his head for 6, good hit ",1st innings,,,36.2,six,191,6,191/2,"Desai to Stirling, SIX runs",,"lofts it over his head for 6, good hit ",2
221,219,Paul Stirling,303427,Parth Desai,440977,"Desai to Stirling, 1 run driven to long on ",1st innings,,,36.3,run,192,1,192/2,"Desai to Stirling, 1 run",,driven to long on ,2
222,220,Nigel Jones,406308,Parth Desai,440977,"Desai to Jones, 1 run plays it to extra cover for another single",1st innings,,,36.4,run,193,1,193/2,"Desai to Jones, 1 run",,plays it to extra cover for another single,2
223,221,Paul Stirling,303427,Parth Desai,440977,"Desai to Stirling, FOUR runs swats it to mid on for four, goes between long on and deep mid wicket",1st innings,,,36.5,four,197,4,197/2,"Desai to Stirling, FOUR runs",,"swats it to mid on for four, goes between long on and deep mid wicket",2
224,222,Paul Stirling,303427,Parth Desai,440977,"Desai to Stirling, 1 run places it to covers and takes another single",1st innings,Nigel Jones,406308,37.0,run,198,1,198/2,"Desai to Stirling, 1 run",,places it to covers and takes another single,2
225,223,Paul Stirling,303427,Umar Bhatti,23865,"Bhatti to Stirling, 1 run driven to long off ",1st innings,,,37.1,run,199,1,199/2,"Bhatti to Stirling, 1 run",,driven to long off ,2
226,224,Nigel Jones,406308,Umar Bhatti,23865,"Bhatti to Jones, 1 run full toss, just over covers ",1st innings,,,37.2,run,200,1,200/2,"Bhatti to Jones, 1 run",,"full toss, just over covers ",2
227,225,Paul Stirling,303427,Umar Bhatti,23865,"Bhatti to Stirling, no run tried to scoop it over fine leg, doesn't connect",1st innings,,,37.3,no run,200,0,200/2,"Bhatti to Stirling, no run",,"tried to scoop it over fine leg, doesn't connect",2
228,226,Paul Stirling,303427,Umar Bhatti,23865,"Bhatti to Stirling, 1 run chops it down to third man ",1st innings,,,37.4,run,201,1,201/2,"Bhatti to Stirling, 1 run",,chops it down to third man ,2
229,227,Nigel Jones,406308,Umar Bhatti,23865,"Bhatti to Jones, no run beaten, quick work from Bagai but he was well in ",1st innings,,,37.5,no run,201,0,201/2,"Bhatti to Jones, no run",,"beaten, quick work from Bagai but he was well in ",2
230,228,Nigel Jones,406308,Umar Bhatti,23865,"Bhatti to Jones, 1 run driven to long on ",1st innings,Paul Stirling,303427,38.0,run,202,1,202/2,"Bhatti to Jones, 1 run",,driven to long on ,2
231,229,Nigel Jones,406308,Harvir Baidwan,355583,"Baidwan to Jones, 1 run quick single to mid off",1st innings,,,38.1,run,203,1,203/2,"Baidwan to Jones, 1 run",,quick single to mid off,2
232,230,Paul Stirling,303427,Harvir Baidwan,355583,"Baidwan to Stirling, FOUR runs smashed over his head ",1st innings,,,38.2,four,207,4,207/2,"Baidwan to Stirling, FOUR runs",,smashed over his head ,2
233,231,Paul Stirling,303427,Harvir Baidwan,355583,"Baidwan to Stirling, FOUR runs pulls it this time, for another 4",1st innings,,,38.3,four,211,4,211/2,"Baidwan to Stirling, FOUR runs",,"pulls it this time, for another 4",2
234,232,Paul Stirling,303427,Harvir Baidwan,355583,"Baidwan to Stirling, 1 run plays it straight to short third man for a quick single",1st innings,,,38.4,run,212,1,212/2,"Baidwan to Stirling, 1 run",,plays it straight to short third man for a quick single,2
235,233,Nigel Jones,406308,Harvir Baidwan,355583,"Baidwan to Jones, FOUR runs flicks it to mid wicket boundary",1st innings,,,38.5,four,216,4,216/2,"Baidwan to Jones, FOUR runs",,flicks it to mid wicket boundary,2
236,234,Nigel Jones,406308,Harvir Baidwan,355583,"Baidwan to Jones, 1 run driven to mid on ",1st innings,Paul Stirling,303427,39.0,run,217,1,217/2,"Baidwan to Jones, 1 run",,driven to mid on ,2
237,235,Nigel Jones,406308,Umar Bhatti,23865,"Bhatti to Jones, FOUR runs lofts it over point for four more ",1st innings,,,39.1,four,221,4,221/2,"Bhatti to Jones, FOUR runs",,lofts it over point for four more ,2
238,236,Nigel Jones,406308,Umar Bhatti,23865,"Bhatti to Jones, 1 run quick single to mid off, direct hit, but he was still in ",1st innings,,,39.2,run,222,1,222/2,"Bhatti to Jones, 1 run",,"quick single to mid off, direct hit, but he was still in ",2
239,237,Paul Stirling,303427,Umar Bhatti,23865,"Bhatti to Stirling, FOUR runs picks it up over fine leg for four ",1st innings,,,39.3,four,226,4,226/2,"Bhatti to Stirling, FOUR runs",,picks it up over fine leg for four ,2
240,238,Paul Stirling,303427,Umar Bhatti,23865,"Bhatti to Stirling, no run ",1st innings,,,39.4,no run,226,0,226/2,"Bhatti to Stirling, no run",,,2
241,239,Paul Stirling,303427,Umar Bhatti,23865,"Bhatti to Stirling, FOUR runs cuts it away for four ",1st innings,,,39.5,four,230,4,230/2,"Bhatti to Stirling, FOUR runs",,cuts it away for four ,2
242,240,Paul Stirling,303427,Umar Bhatti,23865,"Bhatti to Stirling, 1 run tried to scoop it again, of the glove fall in no mans land",1st innings,Nigel Jones,406308,40.0,run,231,1,231/2,"Bhatti to Stirling, 1 run",,"tried to scoop it again, of the glove fall in no mans land",2
243,241,Paul Stirling,303427,Khurram Chohan,41224,"Khurram Chohan to Stirling, 1 run slices it to point",1st innings,,,40.1,run,232,1,232/2,"Khurram Chohan to Stirling, 1 run",,slices it to point,2
244,242,Nigel Jones,406308,Khurram Chohan,41224,"Khurram Chohan to Jones, OUT gone. trying to hit over long off, finds harvir at the boundary ",1st innings,Paul Stirling,303427,40.2,out,232,0,232/3,"Khurram Chohan to Jones, OUT",,"gone. trying to hit over long off, finds harvir at the boundary ",3
245,243,Paul Stirling,303427,Khurram Chohan,41224,"Khurram Chohan to Stirling, 1 bye ",1st innings,,,40.3,bye,233,1,233/3,"Khurram Chohan to Stirling, 1 bye",,,3
246,244,Kevin O'Brien,24605,Khurram Chohan,41224,"Khurram Chohan to O'Brien, no run beaten outside off ",1st innings,,,40.4,no run,233,0,233/3,"Khurram Chohan to O'Brien, no run",,beaten outside off ,3
247,245,Kevin O'Brien,24605,Khurram Chohan,41224,"Khurram Chohan to O'Brien, no run slower ball, beaten by the change up",1st innings,,,40.5,no run,233,0,233/3,"Khurram Chohan to O'Brien, no run",,"slower ball, beaten by the change up",3
248,246,Kevin O'Brien,24605,Khurram Chohan,41224,"Khurram Chohan to O'Brien, 1 run driven to mid off and takes off for a single ",1st innings,Paul Stirling,303427,41.0,run,234,1,234/3,"Khurram Chohan to O'Brien, 1 run",,driven to mid off and takes off for a single ,3
249,247,Kevin O'Brien,24605,Parth Desai,440977,"Desai to O'Brien, 1 leg bye faster one into his feet ",1st innings,,,41.1,leg bye,235,1,235/3,"Desai to O'Brien, 1 leg bye",,faster one into his feet ,3
250,248,Paul Stirling,303427,Parth Desai,440977,"Desai to Stirling, FOUR runs didn't go where he wanted but got enough on it to take it over short third man for four",1st innings,,,41.2,four,239,4,239/3,"Desai to Stirling, FOUR runs",,didn't go where he wanted but got enough on it to take it over short third man for four,3
251,249,Paul Stirling,303427,Parth Desai,440977,"Desai to Stirling, FOUR runs this time he gets it right, where he wanted over point ",1st innings,,,41.3,four,243,4,243/3,"Desai to Stirling, FOUR runs",,"this time he gets it right, where he wanted over point ",3
252,250,Paul Stirling,303427,Parth Desai,440977,"Desai to Stirling, 2 runs reverse sweep for a double ",1st innings,,,41.4,run,245,2,245/3,"Desai to Stirling, 2 runs",,reverse sweep for a double ,3
253,251,Paul Stirling,303427,Parth Desai,440977,"Desai to Stirling, 1 run good stop of his own bowling ",1st innings,,,41.5,run,246,1,246/3,"Desai to Stirling, 1 run",,good stop of his own bowling ,3
254,252,Kevin O'Brien,24605,Parth Desai,440977,"Desai to O'Brien, no run ",1st innings,Paul Stirling,303427,42.0,no run,246,0,246/3,"Desai to O'Brien, no run",,,3
255,253,Paul Stirling,303427,Khurram Chohan,41224,"Khurram Chohan to Stirling, SIX runs what a way to get to his 150, slams it onto the clubhouse, roof, right into his team mates",1st innings,,,42.1,six,252,6,252/3,"Khurram Chohan to Stirling, SIX runs",,"what a way to get to his 150, slams it onto the clubhouse, roof, right into his team mates",3
256,254,Paul Stirling,303427,Khurram Chohan,41224,"Khurram Chohan to Stirling, 1 run ",1st innings,,,42.2,run,253,1,253/3,"Khurram Chohan to Stirling, 1 run",,,3
257,255,Kevin O'Brien,24605,Khurram Chohan,41224,"Khurram Chohan to O'Brien, 1 run quick single to mid off ",1st innings,,,42.3,run,254,1,254/3,"Khurram Chohan to O'Brien, 1 run",,quick single to mid off ,3
258,256,Paul Stirling,303427,Khurram Chohan,41224,"Khurram Chohan to Stirling, 1 run cuts it to point and takes off",1st innings,,,42.4,run,255,1,255/3,"Khurram Chohan to Stirling, 1 run",,cuts it to point and takes off,3
259,257,Kevin O'Brien,24605,Khurram Chohan,41224,"Khurram Chohan to O'Brien, no run driven to mid off ",1st innings,,,42.5,no run,255,0,255/3,"Khurram Chohan to O'Brien, no run",,driven to mid off ,3
260,258,Kevin O'Brien,24605,Khurram Chohan,41224,"Khurram Chohan to O'Brien, no run shout for lbw, not given ",1st innings,Paul Stirling,303427,43.0,no run,255,0,255/3,"Khurram Chohan to O'Brien, no run",,"shout for lbw, not given ",3
261,259,Paul Stirling,303427,Parth Desai,440977,"Desai to Stirling, 1 run driven to covers ",1st innings,,,43.1,run,256,1,256/3,"Desai to Stirling, 1 run",,driven to covers ,3
262,259,Kevin O'Brien,24605,Parth Desai,440977,"Desai to O'Brien, 2 wides ",1st innings,,,43.1,wide,258,2,258/3,"Desai to O'Brien, 2 wides",,,3
