,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
86,85,Mahmudullah,56025,Ian Butler,36331,"Butler to Mahmudullah, no run allowed through to the keeper but the ball doesn't carry and McCullum fumbles but stops them running a bye",1st innings,,,14.1,no run,25,0,25/5,"Butler to Mahmudullah, no run",,allowed through to the keeper but the ball doesn't carry and McCullum fumbles but stops them running a bye,5
87,86,Mahmudullah,56025,Ian Butler,36331,"Butler to Mahmudullah, 2 runs really nice stroke as he pushes neatly through the covers. Guptill chases hard to keep the scoring to two.",1st innings,,,14.2,run,27,2,27/5,"Butler to Mahmudullah, 2 runs",,really nice stroke as he pushes neatly through the covers. Guptill chases hard to keep the scoring to two.,5
88,87,Mahmudullah,56025,Ian Butler,36331,"Butler to Mahmudullah, no run driven to mid off",1st innings,,,14.3,no run,27,0,27/5,"Butler to Mahmudullah, no run",,driven to mid off,5
89,88,Mahmudullah,56025,Ian Butler,36331,"Butler to Mahmudullah, no run full and driven to mid on",1st innings,,,14.4,no run,27,0,27/5,"Butler to Mahmudullah, no run",,full and driven to mid on,5
90,89,Mahmudullah,56025,Ian Butler,36331,"Butler to Mahmudullah, no run good channel and Mahmud defends into the covers",1st innings,,,14.5,no run,27,0,27/5,"Butler to Mahmudullah, no run",,good channel and Mahmud defends into the covers,5
91,90,Mahmudullah,56025,Ian Butler,36331,"Butler to Mahmudullah, no run pushed back down the pitch",1st innings,Mushfiqur Rahim,56029,15.0,no run,27,0,27/5,"Butler to Mahmudullah, no run",,pushed back down the pitch,5
92,91,Mushfiqur Rahim,56029,Jacob Oram,38062,"Oram to Mushfiqur Rahim, FOUR runs Oram begins with a real loosener, with Mushfiq hammering the full and wide delivery through backward point",1st innings,,,15.1,four,31,4,31/5,"Oram to Mushfiqur Rahim, FOUR runs",,"Oram begins with a real loosener, with Mushfiq hammering the full and wide delivery through backward point",5
93,92,Mushfiqur Rahim,56029,Jacob Oram,38062,"Oram to Mushfiqur Rahim, no run crunched again but straight to the fieldsman at cover",1st innings,,,15.2,no run,31,0,31/5,"Oram to Mushfiqur Rahim, no run",,crunched again but straight to the fieldsman at cover,5
94,93,Mushfiqur Rahim,56029,Jacob Oram,38062,"Oram to Mushfiqur Rahim, FOUR runs Oram provides the width and Mushfiq cuts beautifully backward of point for four. Good stroke!",1st innings,,,15.3,four,35,4,35/5,"Oram to Mushfiqur Rahim, FOUR runs",,Oram provides the width and Mushfiq cuts beautifully backward of point for four. Good stroke!,5
95,94,Mushfiqur Rahim,56029,Jacob Oram,38062,"Oram to Mushfiqur Rahim, no run wide of off again but a better length means Mushfiq allows it through to the keeper",1st innings,,,15.4,no run,35,0,35/5,"Oram to Mushfiqur Rahim, no run",,wide of off again but a better length means Mushfiq allows it through to the keeper,5
96,95,Mushfiqur Rahim,56029,Jacob Oram,38062,"Oram to Mushfiqur Rahim, 1 run back of a length and the width allows Musfiq to cut to third man",1st innings,,,15.5,run,36,1,36/5,"Oram to Mushfiqur Rahim, 1 run",,back of a length and the width allows Musfiq to cut to third man,5
97,96,Mahmudullah,56025,Jacob Oram,38062,"Oram to Mahmudullah, no run Oram hist the channel and Mahmudullah flashes outside off and misses. No intent there from the batsmen.",1st innings,Mushfiqur Rahim,56029,16.0,no run,36,0,36/5,"Oram to Mahmudullah, no run",,Oram hist the channel and Mahmudullah flashes outside off and misses. No intent there from the batsmen.,5
98,97,Mushfiqur Rahim,56029,Ian Butler,36331,"Butler to Mushfiqur Rahim, no run mistimed drive to point",1st innings,,,16.1,no run,36,0,36/5,"Butler to Mushfiqur Rahim, no run",,mistimed drive to point,5
99,98,Mushfiqur Rahim,56029,Ian Butler,36331,"Butler to Mushfiqur Rahim, no run played into the leg side",1st innings,,,16.2,no run,36,0,36/5,"Butler to Mushfiqur Rahim, no run",,played into the leg side,5
100,99,Mushfiqur Rahim,56029,Ian Butler,36331,"Butler to Mushfiqur Rahim, no run back of a length and Mushfiq defends to backward point",1st innings,,,16.3,no run,36,0,36/5,"Butler to Mushfiqur Rahim, no run",,back of a length and Mushfiq defends to backward point,5
101,100,Mushfiqur Rahim,56029,Ian Butler,36331,"Butler to Mushfiqur Rahim, no run full and driven to backward point",1st innings,,,16.4,no run,36,0,36/5,"Butler to Mushfiqur Rahim, no run",,full and driven to backward point,5
102,101,Mushfiqur Rahim,56029,Ian Butler,36331,"Butler to Mushfiqur Rahim, no run driven off the inside half of the blade to mid on where Franklin fields nicely",1st innings,,,16.5,no run,36,0,36/5,"Butler to Mushfiqur Rahim, no run",,driven off the inside half of the blade to mid on where Franklin fields nicely,5
103,102,Mushfiqur Rahim,56029,Ian Butler,36331,"Butler to Mushfiqur Rahim, no run angled down the leg side and Mushfiq misses out. The ball takes the pad and trickles through to McCullum behind the stumps.",1st innings,Mahmudullah,56025,17.0,no run,36,0,36/5,"Butler to Mushfiqur Rahim, no run",,angled down the leg side and Mushfiq misses out. The ball takes the pad and trickles through to McCullum behind the stumps.,5
104,103,Mahmudullah,56025,Jacob Oram,38062,"Oram to Mahmudullah, no run in the corridor of uncertainty and left alone outside off",1st innings,,,17.1,no run,36,0,36/5,"Oram to Mahmudullah, no run",,in the corridor of uncertainty and left alone outside off,5
105,104,Mahmudullah,56025,Jacob Oram,38062,"Oram to Mahmudullah, no run Oram attacks the stumps this time and it keeps low but Mahmud defends to mid wicket",1st innings,,,17.2,no run,36,0,36/5,"Oram to Mahmudullah, no run",,Oram attacks the stumps this time and it keeps low but Mahmud defends to mid wicket,5
106,105,Mahmudullah,56025,Jacob Oram,38062,"Oram to Mahmudullah, no run brings Mahmud forward this time and he plays off the outside edge to backward point",1st innings,,,17.3,no run,36,0,36/5,"Oram to Mahmudullah, no run",,brings Mahmud forward this time and he plays off the outside edge to backward point,5
107,106,Mahmudullah,56025,Jacob Oram,38062,"Oram to Mahmudullah, no run Oram hits a nice length and gets it to seam back and it takes the inside edge on his back pad. Oram appeals but it's turned down.",1st innings,,,17.4,no run,36,0,36/5,"Oram to Mahmudullah, no run",,Oram hits a nice length and gets it to seam back and it takes the inside edge on his back pad. Oram appeals but it's turned down.,5
108,107,Mahmudullah,56025,Jacob Oram,38062,"Oram to Mahmudullah, no run comes forward and defends into the off side",1st innings,,,17.5,no run,36,0,36/5,"Oram to Mahmudullah, no run",,comes forward and defends into the off side,5
109,108,Mahmudullah,56025,Jacob Oram,38062,"Oram to Mahmudullah, no run back of a length and pushed back along the pitch",1st innings,Mushfiqur Rahim,56029,18.0,no run,36,0,36/5,"Oram to Mahmudullah, no run",,back of a length and pushed back along the pitch,5
110,109,Mushfiqur Rahim,56029,Ian Butler,36331,"Butler to Mushfiqur Rahim, no run full delivery driven off the inside edge onto his pad and back to the bowler",1st innings,,,18.1,no run,36,0,36/5,"Butler to Mushfiqur Rahim, no run",,full delivery driven off the inside edge onto his pad and back to the bowler,5
111,110,Mushfiqur Rahim,56029,Ian Butler,36331,"Butler to Mushfiqur Rahim, no run back of a length on off stump and Mushfiq is in behind it and defending neatly into the on side",1st innings,,,18.2,no run,36,0,36/5,"Butler to Mushfiqur Rahim, no run",,back of a length on off stump and Mushfiq is in behind it and defending neatly into the on side,5
112,111,Mushfiqur Rahim,56029,Ian Butler,36331,"Butler to Mushfiqur Rahim, no run bumper from Butler and Mushfiq drops his hands and goes inside the line",1st innings,,,18.3,no run,36,0,36/5,"Butler to Mushfiqur Rahim, no run",,bumper from Butler and Mushfiq drops his hands and goes inside the line,5
113,112,Mushfiqur Rahim,56029,Ian Butler,36331,"Butler to Mushfiqur Rahim, 1 run full again and driven off the outside half of the bat to Vettori at extra cover",1st innings,,,18.4,run,37,1,37/5,"Butler to Mushfiqur Rahim, 1 run",,full again and driven off the outside half of the bat to Vettori at extra cover,5
114,113,Mahmudullah,56025,Ian Butler,36331,"Butler to Mahmudullah, no run half volley driven to mid off",1st innings,,,18.5,no run,37,0,37/5,"Butler to Mahmudullah, no run",,half volley driven to mid off,5
115,114,Mahmudullah,56025,Ian Butler,36331,"Butler to Mahmudullah, 1 run draws Mahmud forward and he pushes off the outside edge to third man",1st innings,Mushfiqur Rahim,56029,19.0,run,38,1,38/5,"Butler to Mahmudullah, 1 run",,draws Mahmud forward and he pushes off the outside edge to third man,5
116,115,Mahmudullah,56025,Jacob Oram,38062,"Oram to Mahmudullah, no run slower ball allowed through to the keeper",1st innings,,,19.1,no run,38,0,38/5,"Oram to Mahmudullah, no run",,slower ball allowed through to the keeper,5
117,115,Mahmudullah,56025,Jacob Oram,38062,"Oram to Mahmudullah, 1 wide slower ball bouncer and it's called wide for being too high",1st innings,,,19.1,wide,39,1,39/5,"Oram to Mahmudullah, 1 wide",,slower ball bouncer and it's called wide for being too high,5
118,116,Mahmudullah,56025,Jacob Oram,38062,"Oram to Mahmudullah, 1 run back of a length and worked into the leg side",1st innings,,,19.2,run,40,1,40/5,"Oram to Mahmudullah, 1 run",,back of a length and worked into the leg side,5
119,117,Mushfiqur Rahim,56029,Jacob Oram,38062,"Oram to Mushfiqur Rahim, no run Oram hist the corridor again and Mushfiq is pushing to point",1st innings,,,19.3,no run,40,0,40/5,"Oram to Mushfiqur Rahim, no run",,Oram hist the corridor again and Mushfiq is pushing to point,5
120,118,Mushfiqur Rahim,56029,Jacob Oram,38062,"Oram to Mushfiqur Rahim, no run back of a length and Mushfiq defends into the off side",1st innings,,,19.4,no run,40,0,40/5,"Oram to Mushfiqur Rahim, no run",,back of a length and Mushfiq defends into the off side,5
121,119,Mushfiqur Rahim,56029,Jacob Oram,38062,"Oram to Mushfiqur Rahim, no run short and wide and this one bounces more and beats Mushfiq for bounce on the cut",1st innings,,,19.5,no run,40,0,40/5,"Oram to Mushfiqur Rahim, no run",,short and wide and this one bounces more and beats Mushfiq for bounce on the cut,5
122,120,Mushfiqur Rahim,56029,Jacob Oram,38062,"Oram to Mushfiqur Rahim, no run good channel again and Mushfiq shapes to play then pulls out",1st innings,Mahmudullah,56025,20.0,no run,40,0,40/5,"Oram to Mushfiqur Rahim, no run",,good channel again and Mushfiq shapes to play then pulls out,5
123,121,Mahmudullah,56025,Daniel Vettori,38710,"Vettori to Mahmudullah, no run Vettori around the wicket and Mahmud defends into the leg side",1st innings,,,20.1,no run,40,0,40/5,"Vettori to Mahmudullah, no run",,Vettori around the wicket and Mahmud defends into the leg side,5
124,122,Mahmudullah,56025,Daniel Vettori,38710,"Vettori to Mahmudullah, no run tossed up and Mahmud pushes to point",1st innings,,,20.2,no run,40,0,40/5,"Vettori to Mahmudullah, no run",,tossed up and Mahmud pushes to point,5
125,123,Mahmudullah,56025,Daniel Vettori,38710,"Vettori to Mahmudullah, no run slightly flatter and he plays to mid on",1st innings,,,20.3,no run,40,0,40/5,"Vettori to Mahmudullah, no run",,slightly flatter and he plays to mid on,5
126,124,Mahmudullah,56025,Daniel Vettori,38710,"Vettori to Mahmudullah, FOUR runs just enough width, Mahmudullah uses depth of the crease to cut through backward point. Super stroke!",1st innings,,,20.4,four,44,4,44/5,"Vettori to Mahmudullah, FOUR runs",,"just enough width, Mahmudullah uses depth of the crease to cut through backward point. Super stroke!",5
127,125,Mahmudullah,56025,Daniel Vettori,38710,"Vettori to Mahmudullah, no run pushed into the leg side",1st innings,,,20.5,no run,44,0,44/5,"Vettori to Mahmudullah, no run",,pushed into the leg side,5
128,126,Mahmudullah,56025,Daniel Vettori,38710,"Vettori to Mahmudullah, no run defended back down the pitch",1st innings,Mushfiqur Rahim,56029,21.0,no run,44,0,44/5,"Vettori to Mahmudullah, no run",,defended back down the pitch,5
129,127,Mushfiqur Rahim,56029,Jacob Oram,38062,"Oram to Mushfiqur Rahim, no run back cut to backward point",1st innings,,,21.1,no run,44,0,44/5,"Oram to Mushfiqur Rahim, no run",,back cut to backward point,5
130,128,Mushfiqur Rahim,56029,Jacob Oram,38062,"Oram to Mushfiqur Rahim, no run Oram brings him forward this time and he defends to cover",1st innings,,,21.2,no run,44,0,44/5,"Oram to Mushfiqur Rahim, no run",,Oram brings him forward this time and he defends to cover,5
131,129,Mushfiqur Rahim,56029,Jacob Oram,38062,"Oram to Mushfiqur Rahim, no run short and cut hard to backward point where Broom dives at full stretch to save a run",1st innings,,,21.3,no run,44,0,44/5,"Oram to Mushfiqur Rahim, no run",,short and cut hard to backward point where Broom dives at full stretch to save a run,5
132,130,Mushfiqur Rahim,56029,Jacob Oram,38062,"Oram to Mushfiqur Rahim, 1 run angled into leg stump and he clips it forward of square",1st innings,,,21.4,run,45,1,45/5,"Oram to Mushfiqur Rahim, 1 run",,angled into leg stump and he clips it forward of square,5
133,131,Mahmudullah,56025,Jacob Oram,38062,"Oram to Mahmudullah, no run defended into the off side",1st innings,,,21.5,no run,45,0,45/5,"Oram to Mahmudullah, no run",,defended into the off side,5
134,132,Mahmudullah,56025,Jacob Oram,38062,"Oram to Mahmudullah, no run pushed to cover",1st innings,Mushfiqur Rahim,56029,22.0,no run,45,0,45/5,"Oram to Mahmudullah, no run",,pushed to cover,5
135,133,Mushfiqur Rahim,56029,Daniel Vettori,38710,"Vettori to Mushfiqur Rahim, 1 run flatter and Mushfiq drives off the back foot to long on",1st innings,,,22.1,run,46,1,46/5,"Vettori to Mushfiqur Rahim, 1 run",,flatter and Mushfiq drives off the back foot to long on,5
136,134,Mahmudullah,56025,Daniel Vettori,38710,"Vettori to Mahmudullah, no run tossed up and pushed into the on side",1st innings,,,22.2,no run,46,0,46/5,"Vettori to Mahmudullah, no run",,tossed up and pushed into the on side,5
137,135,Mahmudullah,56025,Daniel Vettori,38710,"Vettori to Mahmudullah, no run well flighted and defended back down the pitch",1st innings,,,22.3,no run,46,0,46/5,"Vettori to Mahmudullah, no run",,well flighted and defended back down the pitch,5
138,136,Mahmudullah,56025,Daniel Vettori,38710,"Vettori to Mahmudullah, OUT ",1st innings,,,22.4,out,46,0,46/6,"Vettori to Mahmudullah, OUT",,,6
139,137,Naeem Islam,56054,Daniel Vettori,38710,"Vettori to Naeem Islam, no run defended into the off side",1st innings,,,22.5,no run,46,0,46/6,"Vettori to Naeem Islam, no run",,defended into the off side,6
140,138,Naeem Islam,56054,Daniel Vettori,38710,"Vettori to Naeem Islam, no run taken on the pad but it's going down leg",1st innings,Mushfiqur Rahim,56029,23.0,no run,46,0,46/6,"Vettori to Naeem Islam, no run",,taken on the pad but it's going down leg,6
141,139,Mushfiqur Rahim,56029,Jacob Oram,38062,"Oram to Mushfiqur Rahim, no run defended into the off side",1st innings,,,23.1,no run,46,0,46/6,"Oram to Mushfiqur Rahim, no run",,defended into the off side,6
142,140,Mushfiqur Rahim,56029,Jacob Oram,38062,"Oram to Mushfiqur Rahim, 1 run played into the leg side and they take a very tight single. The throw from mid on hits but he's home safe.",1st innings,,,23.2,run,47,1,47/6,"Oram to Mushfiqur Rahim, 1 run",,played into the leg side and they take a very tight single. The throw from mid on hits but he's home safe.,6
143,141,Naeem Islam,56054,Jacob Oram,38062,"Oram to Naeem Islam, no run good corridor from Oram and Naeem allows it through to the keeper",1st innings,,,23.3,no run,47,0,47/6,"Oram to Naeem Islam, no run",,good corridor from Oram and Naeem allows it through to the keeper,6
144,142,Naeem Islam,56054,Jacob Oram,38062,"Oram to Naeem Islam, no run back of a length and allowed through to McCullum",1st innings,,,23.4,no run,47,0,47/6,"Oram to Naeem Islam, no run",,back of a length and allowed through to McCullum,6
145,143,Naeem Islam,56054,Jacob Oram,38062,"Oram to Naeem Islam, no run yorker played out into the off side",1st innings,,,23.5,no run,47,0,47/6,"Oram to Naeem Islam, no run",,yorker played out into the off side,6
146,144,Naeem Islam,56054,Jacob Oram,38062,"Oram to Naeem Islam, no run full again and driven strongly to mid off",1st innings,Mushfiqur Rahim,56029,24.0,no run,47,0,47/6,"Oram to Naeem Islam, no run",,full again and driven strongly to mid off,6
147,145,Mushfiqur Rahim,56029,Daniel Vettori,38710,"Vettori to Mushfiqur Rahim, 1 run drifts into leg and Mushfiq works it around the corner to short fine leg where Franklin cannot stop the single",1st innings,,,24.1,run,48,1,48/6,"Vettori to Mushfiqur Rahim, 1 run",,drifts into leg and Mushfiq works it around the corner to short fine leg where Franklin cannot stop the single,6
148,146,Naeem Islam,56054,Daniel Vettori,38710,"Vettori to Naeem Islam, no run driven back to the bowler",1st innings,,,24.2,no run,48,0,48/6,"Vettori to Naeem Islam, no run",,driven back to the bowler,6
149,147,Naeem Islam,56054,Daniel Vettori,38710,"Vettori to Naeem Islam, 1 run short and cut off the inside edge onto McCullum's left pad and away for a single",1st innings,,,24.3,run,49,1,49/6,"Vettori to Naeem Islam, 1 run",,short and cut off the inside edge onto McCullum's left pad and away for a single,6
150,148,Mushfiqur Rahim,56029,Daniel Vettori,38710,"Vettori to Mushfiqur Rahim, no run driven off the back foot to point",1st innings,,,24.4,no run,49,0,49/6,"Vettori to Mushfiqur Rahim, no run",,driven off the back foot to point,6
151,149,Mushfiqur Rahim,56029,Daniel Vettori,38710,"Vettori to Mushfiqur Rahim, no run flighted and drifts into leg and he pushes to mid wicket",1st innings,,,24.5,no run,49,0,49/6,"Vettori to Mushfiqur Rahim, no run",,flighted and drifts into leg and he pushes to mid wicket,6
152,150,Mushfiqur Rahim,56029,Daniel Vettori,38710,"Vettori to Mushfiqur Rahim, no run drifts into off stump and Mushfiq defends into the off side",1st innings,Naeem Islam,56054,25.0,no run,49,0,49/6,"Vettori to Mushfiqur Rahim, no run",,drifts into off stump and Mushfiq defends into the off side,6
153,151,Naeem Islam,56054,Andy McKay,38005,"McKay to Naeem Islam, no run full delivery driven to cover",1st innings,,,25.1,no run,49,0,49/6,"McKay to Naeem Islam, no run",,full delivery driven to cover,6
154,152,Naeem Islam,56054,Andy McKay,38005,"McKay to Naeem Islam, no run around the wicket now and he angles in and seams away from the right hander. Pretty difficult to play!",1st innings,,,25.2,no run,49,0,49/6,"McKay to Naeem Islam, no run",,around the wicket now and he angles in and seams away from the right hander. Pretty difficult to play!,6
155,153,Naeem Islam,56054,Andy McKay,38005,"McKay to Naeem Islam, no run good channel again from McKay and Naeem plays and misses outside off",1st innings,,,25.3,no run,49,0,49/6,"McKay to Naeem Islam, no run",,good channel again from McKay and Naeem plays and misses outside off,6
156,154,Naeem Islam,56054,Andy McKay,38005,"McKay to Naeem Islam, 2 runs bumper from McKay and Naeem cuts hard over point for a couple. Guptill and Broom chased hard to save the boundary.",1st innings,,,25.4,run,51,2,51/6,"McKay to Naeem Islam, 2 runs",,bumper from McKay and Naeem cuts hard over point for a couple. Guptill and Broom chased hard to save the boundary.,6
157,155,Naeem Islam,56054,Andy McKay,38005,"McKay to Naeem Islam, no run back of a length and Naeem is beaten outside off",1st innings,,,25.5,no run,51,0,51/6,"McKay to Naeem Islam, no run",,back of a length and Naeem is beaten outside off,6
158,156,Naeem Islam,56054,Andy McKay,38005,"McKay to Naeem Islam, no run back of a length and wider this time and left alone",1st innings,Mushfiqur Rahim,56029,26.0,no run,51,0,51/6,"McKay to Naeem Islam, no run",,back of a length and wider this time and left alone,6
159,157,Mushfiqur Rahim,56029,Daniel Vettori,38710,"Vettori to Mushfiqur Rahim, no run defended back along the pitch",1st innings,,,26.1,no run,51,0,51/6,"Vettori to Mushfiqur Rahim, no run",,defended back along the pitch,6
160,158,Mushfiqur Rahim,56029,Daniel Vettori,38710,"Vettori to Mushfiqur Rahim, no run drifts into middle stump from around the wicket and played into the leg side",1st innings,,,26.2,no run,51,0,51/6,"Vettori to Mushfiqur Rahim, no run",,drifts into middle stump from around the wicket and played into the leg side,6
161,159,Mushfiqur Rahim,56029,Daniel Vettori,38710,"Vettori to Mushfiqur Rahim, no run a fraction short and good foot work allows him to cut but straight to point",1st innings,,,26.3,no run,51,0,51/6,"Vettori to Mushfiqur Rahim, no run",,a fraction short and good foot work allows him to cut but straight to point,6
162,160,Mushfiqur Rahim,56029,Daniel Vettori,38710,"Vettori to Mushfiqur Rahim, no run a touch shorter and Mushfiq pushes to mid wicket",1st innings,,,26.4,no run,51,0,51/6,"Vettori to Mushfiqur Rahim, no run",,a touch shorter and Mushfiq pushes to mid wicket,6
163,161,Mushfiqur Rahim,56029,Daniel Vettori,38710,"Vettori to Mushfiqur Rahim, no run more flight this time and he defends into the off side",1st innings,,,26.5,no run,51,0,51/6,"Vettori to Mushfiqur Rahim, no run",,more flight this time and he defends into the off side,6
164,162,Mushfiqur Rahim,56029,Daniel Vettori,38710,"Vettori to Mushfiqur Rahim, 1 run arm ball driven to the sweeper on the off side",1st innings,Naeem Islam,56054,27.0,run,52,1,52/6,"Vettori to Mushfiqur Rahim, 1 run",,arm ball driven to the sweeper on the off side,6
165,163,Mushfiqur Rahim,56029,Andy McKay,38005,"McKay to Mushfiqur Rahim, 1 run fuller again from McKay and Mushfiq drives off the outside edge to third man",1st innings,,,27.1,run,53,1,53/6,"McKay to Mushfiqur Rahim, 1 run",,fuller again from McKay and Mushfiq drives off the outside edge to third man,6
166,164,Naeem Islam,56054,Andy McKay,38005,"McKay to Naeem Islam, no run angled into off stump from around the wicket and Naeem is beaten. Superb consistency from McKay.",1st innings,,,27.2,no run,53,0,53/6,"McKay to Naeem Islam, no run",,angled into off stump from around the wicket and Naeem is beaten. Superb consistency from McKay.,6
167,165,Naeem Islam,56054,Andy McKay,38005,"McKay to Naeem Islam, no run looks for the yorker and Naeem digs it out to cover",1st innings,,,27.3,no run,53,0,53/6,"McKay to Naeem Islam, no run",,looks for the yorker and Naeem digs it out to cover,6
168,166,Naeem Islam,56054,Andy McKay,38005,"McKay to Naeem Islam, no run back of a length and Naeem pushes to backward point off the back foot",1st innings,,,27.4,no run,53,0,53/6,"McKay to Naeem Islam, no run",,back of a length and Naeem pushes to backward point off the back foot,6
169,167,Naeem Islam,56054,Andy McKay,38005,"McKay to Naeem Islam, no run slower ball yorker played nicely to mid off",1st innings,,,27.5,no run,53,0,53/6,"McKay to Naeem Islam, no run",,slower ball yorker played nicely to mid off,6
170,168,Naeem Islam,56054,Andy McKay,38005,"McKay to Naeem Islam, 1 run back of a length and played to third man off the outside edge",1st innings,Mushfiqur Rahim,56029,28.0,run,54,1,54/6,"McKay to Naeem Islam, 1 run",,back of a length and played to third man off the outside edge,6
171,169,Naeem Islam,56054,Daniel Vettori,38710,"Vettori to Naeem Islam, no run tossed up and driven hard back to the bowler",1st innings,,,28.1,no run,54,0,54/6,"Vettori to Naeem Islam, no run",,tossed up and driven hard back to the bowler,6
172,170,Naeem Islam,56054,Daniel Vettori,38710,"Vettori to Naeem Islam, no run nice straight delivery and Naeem defends into the off side",1st innings,,,28.2,no run,54,0,54/6,"Vettori to Naeem Islam, no run",,nice straight delivery and Naeem defends into the off side,6
173,171,Naeem Islam,56054,Daniel Vettori,38710,"Vettori to Naeem Islam, no run flighted and driven back to the bowler",1st innings,,,28.3,no run,54,0,54/6,"Vettori to Naeem Islam, no run",,flighted and driven back to the bowler,6
174,172,Naeem Islam,56054,Daniel Vettori,38710,"Vettori to Naeem Islam, 1 run tossed up and driven to long off",1st innings,,,28.4,run,55,1,55/6,"Vettori to Naeem Islam, 1 run",,tossed up and driven to long off,6
175,173,Mushfiqur Rahim,56029,Daniel Vettori,38710,"Vettori to Mushfiqur Rahim, no run good footwork and he cuts to point who does well to prevent the single",1st innings,,,28.5,no run,55,0,55/6,"Vettori to Mushfiqur Rahim, no run",,good footwork and he cuts to point who does well to prevent the single,6
176,174,Mushfiqur Rahim,56029,Daniel Vettori,38710,"Vettori to Mushfiqur Rahim, no run played into the on side",1st innings,Naeem Islam,56054,29.0,no run,55,0,55/6,"Vettori to Mushfiqur Rahim, no run",,played into the on side,6
177,175,Naeem Islam,56054,Andy McKay,38005,"McKay to Naeem Islam, 1 run angled into leg stump and worked into the leg side for a single",1st innings,,,29.1,run,56,1,56/6,"McKay to Naeem Islam, 1 run",,angled into leg stump and worked into the leg side for a single,6
178,176,Mushfiqur Rahim,56029,Andy McKay,38005,"McKay to Mushfiqur Rahim, 2 runs short and wide and Mushfiq cuts off the outside edge over gully for a couple to third man",1st innings,,,29.2,run,58,2,58/6,"McKay to Mushfiqur Rahim, 2 runs",,short and wide and Mushfiq cuts off the outside edge over gully for a couple to third man,6
179,177,Mushfiqur Rahim,56029,Andy McKay,38005,"McKay to Mushfiqur Rahim, 1 run slower ball yorker and dug out to forward square leg",1st innings,,,29.3,run,59,1,59/6,"McKay to Mushfiqur Rahim, 1 run",,slower ball yorker and dug out to forward square leg,6
180,178,Naeem Islam,56054,Andy McKay,38005,"McKay to Naeem Islam, 1 run angled into the pads again and worked into the leg side",1st innings,,,29.4,run,60,1,60/6,"McKay to Naeem Islam, 1 run",,angled into the pads again and worked into the leg side,6
181,179,Mushfiqur Rahim,56029,Andy McKay,38005,"McKay to Mushfiqur Rahim, FOUR runs short and wide and cut hard through backward point for four. Super shot!",1st innings,,,29.5,four,64,4,64/6,"McKay to Mushfiqur Rahim, FOUR runs",,short and wide and cut hard through backward point for four. Super shot!,6
182,180,Mushfiqur Rahim,56029,Andy McKay,38005,"McKay to Mushfiqur Rahim, no run much better finish from McKay as Mushfiq defends awkwardly into the off side",1st innings,Naeem Islam,56054,30.0,no run,64,0,64/6,"McKay to Mushfiqur Rahim, no run",,much better finish from McKay as Mushfiq defends awkwardly into the off side,6
183,181,Naeem Islam,56054,Ian Butler,36331,"Butler to Naeem Islam, no run unbelievable! Butler angles it into Naeem and the ball hits off bail, it bobbles slightly but doesn't dislodge out of the groove and McCullum collects!",1st innings,,,30.1,no run,64,0,64/6,"Butler to Naeem Islam, no run",,"unbelievable! Butler angles it into Naeem and the ball hits off bail, it bobbles slightly but doesn't dislodge out of the groove and McCullum collects!",6
184,182,Naeem Islam,56054,Ian Butler,36331,"Butler to Naeem Islam, no run played to square leg",1st innings,,,30.2,no run,64,0,64/6,"Butler to Naeem Islam, no run",,played to square leg,6
185,183,Naeem Islam,56054,Ian Butler,36331,"Butler to Naeem Islam, no run full and straight and pushed back to the bowler",1st innings,,,30.3,no run,64,0,64/6,"Butler to Naeem Islam, no run",,full and straight and pushed back to the bowler,6
186,184,Naeem Islam,56054,Ian Butler,36331,"Butler to Naeem Islam, no run back of a length and defended to mid on off the back foot",1st innings,,,30.4,no run,64,0,64/6,"Butler to Naeem Islam, no run",,back of a length and defended to mid on off the back foot,6
187,185,Naeem Islam,56054,Ian Butler,36331,"Butler to Naeem Islam, no run slightly shorter and Naeem goes underneath it",1st innings,,,30.5,no run,64,0,64/6,"Butler to Naeem Islam, no run",,slightly shorter and Naeem goes underneath it,6
188,186,Naeem Islam,56054,Ian Butler,36331,"Butler to Naeem Islam, no run worked off his hip to square leg",1st innings,Mushfiqur Rahim,56029,31.0,no run,64,0,64/6,"Butler to Naeem Islam, no run",,worked off his hip to square leg,6
189,187,Mushfiqur Rahim,56029,Andy McKay,38005,"McKay to Mushfiqur Rahim, no run dfifts into leg stump and played to mid on",1st innings,,,31.1,no run,64,0,64/6,"McKay to Mushfiqur Rahim, no run",,dfifts into leg stump and played to mid on,6
190,188,Mushfiqur Rahim,56029,Andy McKay,38005,"McKay to Mushfiqur Rahim, 1 run driven off the inside edge to backward square leg",1st innings,,,31.2,run,65,1,65/6,"McKay to Mushfiqur Rahim, 1 run",,driven off the inside edge to backward square leg,6
191,189,Naeem Islam,56054,Andy McKay,38005,"McKay to Naeem Islam, no run driven back to the bowler",1st innings,,,31.3,no run,65,0,65/6,"McKay to Naeem Islam, no run",,driven back to the bowler,6
192,190,Naeem Islam,56054,Andy McKay,38005,"McKay to Naeem Islam, 1 run flatter this time and driven firmly off the back shoe to the cover sweeper",1st innings,,,31.4,run,66,1,66/6,"McKay to Naeem Islam, 1 run",,flatter this time and driven firmly off the back shoe to the cover sweeper,6
