,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
109,107,Jahurul Islam,55944,Peter Borren,36592,"Borren to Jahurul Islam, OUT dot ball pressure pays as he looks to over the top but can only mis-time the ball in the air to Kruger at long-on",1st innings,Imrul Kayes,280734,17.5,out,132,0,132/3,"Borren to Jahurul Islam, OUT",,dot ball pressure pays as he looks to over the top but can only mis-time the ball in the air to Kruger at long-on,3
110,108,Imrul Kayes,280734,Peter Borren,36592,"Borren to Imrul Kayes, 1 run down to long-off and that's his half-century",1st innings,Shakib Al Hasan,56143,18.0,run,133,1,133/3,"Borren to Imrul Kayes, 1 run",,down to long-off and that's his half-century,3
111,109,Imrul Kayes,280734,Bradley Kruger,297517,"Kruger to Imrul Kayes, 1 run cut away to deep point",1st innings,,,18.1,run,134,1,134/3,"Kruger to Imrul Kayes, 1 run",,cut away to deep point,3
112,110,Shakib Al Hasan,56143,Bradley Kruger,297517,"Kruger to Shakib Al Hasan, no run drives back at the bowler",1st innings,,,18.2,no run,134,0,134/3,"Kruger to Shakib Al Hasan, no run",,drives back at the bowler,3
113,111,Shakib Al Hasan,56143,Bradley Kruger,297517,"Kruger to Shakib Al Hasan, no run big swing and a miss as he goes fishing outside off stump",1st innings,,,18.3,no run,134,0,134/3,"Kruger to Shakib Al Hasan, no run",,big swing and a miss as he goes fishing outside off stump,3
114,112,Shakib Al Hasan,56143,Bradley Kruger,297517,"Kruger to Shakib Al Hasan, 1 run cut to deep point as he reaches for it outside off",1st innings,,,18.4,run,135,1,135/3,"Kruger to Shakib Al Hasan, 1 run",,cut to deep point as he reaches for it outside off,3
115,113,Imrul Kayes,280734,Bradley Kruger,297517,"Kruger to Imrul Kayes, 2 runs cut behind point",1st innings,,,18.5,run,137,2,137/3,"Kruger to Imrul Kayes, 2 runs",,cut behind point,3
116,114,Imrul Kayes,280734,Bradley Kruger,297517,"Kruger to Imrul Kayes, 1 run in the gap on the off-side for one",1st innings,Shakib Al Hasan,56143,19.0,run,138,1,138/3,"Kruger to Imrul Kayes, 1 run",,in the gap on the off-side for one,3
117,115,Shakib Al Hasan,56143,Peter Borren,36592,"Borren to Shakib Al Hasan, 1 run easy single down to long-on",1st innings,,,19.1,run,139,1,139/3,"Borren to Shakib Al Hasan, 1 run",,easy single down to long-on,3
118,116,Imrul Kayes,280734,Peter Borren,36592,"Borren to Imrul Kayes, no run blocked to the bowler",1st innings,,,19.2,no run,139,0,139/3,"Borren to Imrul Kayes, no run",,blocked to the bowler,3
119,117,Imrul Kayes,280734,Peter Borren,36592,"Borren to Imrul Kayes, OUT slower ball which bounces up as he gets cramped for room trying to play the cut, but can only get a bottom edge down on to the stumps",1st innings,Shakib Al Hasan,56143,19.3,out,139,0,139/4,"Borren to Imrul Kayes, OUT",,"slower ball which bounces up as he gets cramped for room trying to play the cut, but can only get a bottom edge down on to the stumps",4
120,118,Mushfiqur Rahim,56029,Peter Borren,36592,"Borren to Mushfiqur Rahim, OUT gone! Two in two for Borren, the ball skids low as Mushfiqur looked to play on the back foot and got trapped absolutely plum lbw. The Netherlands are ecstatic",1st innings,Shakib Al Hasan,56143,19.4,out,139,0,139/5,"Borren to Mushfiqur Rahim, OUT",,"gone! Two in two for Borren, the ball skids low as Mushfiqur looked to play on the back foot and got trapped absolutely plum lbw. The Netherlands are ecstatic",5
121,119,Mahmudullah,56025,Peter Borren,36592,"Borren to Mahmudullah, no run shorter ball blocked to point",1st innings,,,19.5,no run,139,0,139/5,"Borren to Mahmudullah, no run",,shorter ball blocked to point,5
122,120,Mahmudullah,56025,Peter Borren,36592,"Borren to Mahmudullah, no run play and a miss with the off-drive",1st innings,Shakib Al Hasan,56143,20.0,no run,139,0,139/5,"Borren to Mahmudullah, no run",,play and a miss with the off-drive,5
123,121,Shakib Al Hasan,56143,Bradley Kruger,297517,"Kruger to Shakib Al Hasan, no run back to the bowler on the back foot",1st innings,,,20.1,no run,139,0,139/5,"Kruger to Shakib Al Hasan, no run",,back to the bowler on the back foot,5
124,122,Shakib Al Hasan,56143,Bradley Kruger,297517,"Kruger to Shakib Al Hasan, 1 run cut in the ground behind point",1st innings,,,20.2,run,140,1,140/5,"Kruger to Shakib Al Hasan, 1 run",,cut in the ground behind point,5
125,123,Mahmudullah,56025,Bradley Kruger,297517,"Kruger to Mahmudullah, no run shuffles across his stumps to block away",1st innings,,,20.3,no run,140,0,140/5,"Kruger to Mahmudullah, no run",,shuffles across his stumps to block away,5
126,124,Mahmudullah,56025,Bradley Kruger,297517,"Kruger to Mahmudullah, no run solid defence on the front foot to cover",1st innings,,,20.4,no run,140,0,140/5,"Kruger to Mahmudullah, no run",,solid defence on the front foot to cover,5
127,125,Mahmudullah,56025,Bradley Kruger,297517,"Kruger to Mahmudullah, no run blocked away to the leg-side",1st innings,,,20.5,no run,140,0,140/5,"Kruger to Mahmudullah, no run",,blocked away to the leg-side,5
128,126,Mahmudullah,56025,Bradley Kruger,297517,"Kruger to Mahmudullah, 1 run quick single to midwicket",1st innings,Shakib Al Hasan,56143,21.0,run,141,1,141/5,"Kruger to Mahmudullah, 1 run",,quick single to midwicket,5
129,127,Mahmudullah,56025,Tom Cooper,219885,"Cooper to Mahmudullah, no run tapped away to the off-side",1st innings,,,21.1,no run,141,0,141/5,"Cooper to Mahmudullah, no run",,tapped away to the off-side,5
130,128,Mahmudullah,56025,Tom Cooper,219885,"Cooper to Mahmudullah, no run blocked on the front foot",1st innings,,,21.2,no run,141,0,141/5,"Cooper to Mahmudullah, no run",,blocked on the front foot,5
131,129,Mahmudullah,56025,Tom Cooper,219885,"Cooper to Mahmudullah, 1 run single behind square leg",1st innings,,,21.3,run,142,1,142/5,"Cooper to Mahmudullah, 1 run",,single behind square leg,5
132,130,Shakib Al Hasan,56143,Tom Cooper,219885,"Cooper to Shakib Al Hasan, 1 run single in the gap wide of cover",1st innings,,,21.4,run,143,1,143/5,"Cooper to Shakib Al Hasan, 1 run",,single in the gap wide of cover,5
133,131,Mahmudullah,56025,Tom Cooper,219885,"Cooper to Mahmudullah, 1 run another quick single in to the covers",1st innings,,,21.5,run,144,1,144/5,"Cooper to Mahmudullah, 1 run",,another quick single in to the covers,5
134,132,Shakib Al Hasan,56143,Tom Cooper,219885,"Cooper to Shakib Al Hasan, 1 run shorter ball pulled through midwicket",1st innings,Mahmudullah,56025,22.0,run,145,1,145/5,"Cooper to Shakib Al Hasan, 1 run",,shorter ball pulled through midwicket,5
135,133,Shakib Al Hasan,56143,Adeel Raja,24978,"Adeel Raja to Shakib Al Hasan, no run off the back foot he drive to the bowler",1st innings,,,22.1,no run,145,0,145/5,"Adeel Raja to Shakib Al Hasan, no run",,off the back foot he drive to the bowler,5
136,134,Shakib Al Hasan,56143,Adeel Raja,24978,"Adeel Raja to Shakib Al Hasan, no run kept low and he does well to get bat on it to block away",1st innings,,,22.2,no run,145,0,145/5,"Adeel Raja to Shakib Al Hasan, no run",,kept low and he does well to get bat on it to block away,5
137,135,Shakib Al Hasan,56143,Adeel Raja,24978,"Adeel Raja to Shakib Al Hasan, no run fuller ball drives back at the bowler",1st innings,,,22.3,no run,145,0,145/5,"Adeel Raja to Shakib Al Hasan, no run",,fuller ball drives back at the bowler,5
138,136,Shakib Al Hasan,56143,Adeel Raja,24978,"Adeel Raja to Shakib Al Hasan, 2 runs cut behind point and they pick up a couple",1st innings,,,22.4,run,147,2,147/5,"Adeel Raja to Shakib Al Hasan, 2 runs",,cut behind point and they pick up a couple,5
139,137,Shakib Al Hasan,56143,Adeel Raja,24978,"Adeel Raja to Shakib Al Hasan, 1 run down the ground to long-off",1st innings,,,22.5,run,148,1,148/5,"Adeel Raja to Shakib Al Hasan, 1 run",,down the ground to long-off,5
140,138,Mahmudullah,56025,Adeel Raja,24978,"Adeel Raja to Mahmudullah, FOUR runs little reverse sweep comes off fine and runs away for four",1st innings,Shakib Al Hasan,56143,23.0,four,152,4,152/5,"Adeel Raja to Mahmudullah, FOUR runs",,little reverse sweep comes off fine and runs away for four,5
141,139,Shakib Al Hasan,56143,Tom Cooper,219885,"Cooper to Shakib Al Hasan, 1 run hit hard down to long-off",1st innings,,,23.1,run,153,1,153/5,"Cooper to Shakib Al Hasan, 1 run",,hit hard down to long-off,5
142,140,Mahmudullah,56025,Tom Cooper,219885,"Cooper to Mahmudullah, 1 run hits hard at cover this time who can't gather and they take one to the fumble",1st innings,,,23.2,run,154,1,154/5,"Cooper to Mahmudullah, 1 run",,hits hard at cover this time who can't gather and they take one to the fumble,5
143,141,Shakib Al Hasan,56143,Tom Cooper,219885,"Cooper to Shakib Al Hasan, 1 run worked to long0on ocming down the track",1st innings,,,23.3,run,155,1,155/5,"Cooper to Shakib Al Hasan, 1 run",,worked to long0on ocming down the track,5
144,142,Mahmudullah,56025,Tom Cooper,219885,"Cooper to Mahmudullah, 1 run drives to deep cover",1st innings,,,23.4,run,156,1,156/5,"Cooper to Mahmudullah, 1 run",,drives to deep cover,5
145,143,Shakib Al Hasan,56143,Tom Cooper,219885,"Cooper to Shakib Al Hasan, 1 run single down to long-on",1st innings,,,23.5,run,157,1,157/5,"Cooper to Shakib Al Hasan, 1 run",,single down to long-on,5
146,144,Mahmudullah,56025,Tom Cooper,219885,"Cooper to Mahmudullah, 1 run quick run to midwicket",1st innings,Shakib Al Hasan,56143,24.0,run,158,1,158/5,"Cooper to Mahmudullah, 1 run",,quick run to midwicket,5
147,145,Mahmudullah,56025,Adeel Raja,24978,"Adeel Raja to Mahmudullah, 1 run angled away with the spin to short third man",1st innings,,,24.1,run,159,1,159/5,"Adeel Raja to Mahmudullah, 1 run",,angled away with the spin to short third man,5
148,146,Shakib Al Hasan,56143,Adeel Raja,24978,"Adeel Raja to Shakib Al Hasan, 1 run down the ground to long-off",1st innings,,,24.2,run,160,1,160/5,"Adeel Raja to Shakib Al Hasan, 1 run",,down the ground to long-off,5
149,147,Mahmudullah,56025,Adeel Raja,24978,"Adeel Raja to Mahmudullah, 3 runs cute reverse sweep and a good stop on the boundary as Jonkman gives chase",1st innings,,,24.3,run,163,3,163/5,"Adeel Raja to Mahmudullah, 3 runs",,cute reverse sweep and a good stop on the boundary as Jonkman gives chase,5
150,148,Shakib Al Hasan,56143,Adeel Raja,24978,"Adeel Raja to Shakib Al Hasan, 1 run chip and run wide of cover",1st innings,,,24.4,run,164,1,164/5,"Adeel Raja to Shakib Al Hasan, 1 run",,chip and run wide of cover,5
151,149,Mahmudullah,56025,Adeel Raja,24978,"Adeel Raja to Mahmudullah, 1 run flicked to square leg and they sprint through at a full length dive to get home",1st innings,,,24.5,run,165,1,165/5,"Adeel Raja to Mahmudullah, 1 run",,flicked to square leg and they sprint through at a full length dive to get home,5
152,150,Shakib Al Hasan,56143,Adeel Raja,24978,"Adeel Raja to Shakib Al Hasan, 1 run tapped wide of square leg for another single, scores increasing for Bangladesh now",1st innings,Mahmudullah,56025,25.0,run,166,1,166/5,"Adeel Raja to Shakib Al Hasan, 1 run",,"tapped wide of square leg for another single, scores increasing for Bangladesh now",5
153,151,Shakib Al Hasan,56143,Mark Jonkman,245397,"Jonkman to Shakib Al Hasan, OUT slower ball as Jonkman returns and Shakib falls for it, picking out Kruger at long-off",1st innings,Mahmudullah,56025,25.1,out,166,0,166/6,"Jonkman to Shakib Al Hasan, OUT",,"slower ball as Jonkman returns and Shakib falls for it, picking out Kruger at long-off",6
154,152,Mashrafe Mortaza,56007,Mark Jonkman,245397,"Jonkman to Mashrafe Mortaza, no run tapped to square leg",1st innings,,,25.2,no run,166,0,166/6,"Jonkman to Mashrafe Mortaza, no run",,tapped to square leg,6
155,153,Mashrafe Mortaza,56007,Mark Jonkman,245397,"Jonkman to Mashrafe Mortaza, no run worked in to the leg-side straight to midwicket",1st innings,,,25.3,no run,166,0,166/6,"Jonkman to Mashrafe Mortaza, no run",,worked in to the leg-side straight to midwicket,6
156,154,Mashrafe Mortaza,56007,Mark Jonkman,245397,"Jonkman to Mashrafe Mortaza, 1 run flashing cut to point who fumbles the pick up",1st innings,,,25.4,run,167,1,167/6,"Jonkman to Mashrafe Mortaza, 1 run",,flashing cut to point who fumbles the pick up,6
157,155,Mahmudullah,56025,Mark Jonkman,245397,"Jonkman to Mahmudullah, 1 run single down to long-on",1st innings,,,25.5,run,168,1,168/6,"Jonkman to Mahmudullah, 1 run",,single down to long-on,6
158,156,Mahmudullah,56025,Mark Jonkman,245397,"Jonkman to Mahmudullah, 3 runs cut away fine and the fielder can only push the ball away with the dive and they pick up three, the batsmen crossed at the last wicket",1st innings,Mashrafe Mortaza,56007,26.0,run,171,3,171/6,"Jonkman to Mahmudullah, 3 runs",,"cut away fine and the fielder can only push the ball away with the dive and they pick up three, the batsmen crossed at the last wicket",6
159,156,Mahmudullah,56025,Mudassar Bukhari,245166,"Mudassar Bukhari to Mahmudullah, 1 wide down the leg-side",1st innings,,,26.0,wide,172,1,172/6,"Mudassar Bukhari to Mahmudullah, 1 wide",,down the leg-side,6
160,157,Mahmudullah,56025,Mudassar Bukhari,245166,"Mudassar Bukhari to Mahmudullah, no run fuller and straighter this time and well dug out this time",1st innings,,,26.1,no run,172,0,172/6,"Mudassar Bukhari to Mahmudullah, no run",,fuller and straighter this time and well dug out this time,6
161,157,Mahmudullah,56025,Mudassar Bukhari,245166,"Mudassar Bukhari to Mahmudullah, 1 wide back down the leg-side",1st innings,,,26.1,wide,173,1,173/6,"Mudassar Bukhari to Mahmudullah, 1 wide",,back down the leg-side,6
162,158,Mahmudullah,56025,Mudassar Bukhari,245166,"Mudassar Bukhari to Mahmudullah, 1 run full toss worked in to the leg-side",1st innings,,,26.2,run,174,1,174/6,"Mudassar Bukhari to Mahmudullah, 1 run",,full toss worked in to the leg-side,6
163,159,Mashrafe Mortaza,56007,Mudassar Bukhari,245166,"Mudassar Bukhari to Mashrafe Mortaza, 1 run tap and run to short cover",1st innings,,,26.3,run,175,1,175/6,"Mudassar Bukhari to Mashrafe Mortaza, 1 run",,tap and run to short cover,6
164,160,Mahmudullah,56025,Mudassar Bukhari,245166,"Mudassar Bukhari to Mahmudullah, 1 run full toss hit straight down the ground to long-on",1st innings,,,26.4,run,176,1,176/6,"Mudassar Bukhari to Mahmudullah, 1 run",,full toss hit straight down the ground to long-on,6
165,161,Mashrafe Mortaza,56007,Mudassar Bukhari,245166,"Mudassar Bukhari to Mashrafe Mortaza, no run blocked back to the bowler",1st innings,,,26.5,no run,176,0,176/6,"Mudassar Bukhari to Mashrafe Mortaza, no run",,blocked back to the bowler,6
166,162,Mashrafe Mortaza,56007,Mudassar Bukhari,245166,"Mudassar Bukhari to Mashrafe Mortaza, no run goes for a big swing but can only duff the ball back down the wicket",1st innings,Mahmudullah,56025,27.0,no run,176,0,176/6,"Mudassar Bukhari to Mashrafe Mortaza, no run",,goes for a big swing but can only duff the ball back down the wicket,6
167,163,Mahmudullah,56025,Mark Jonkman,245397,"Jonkman to Mahmudullah, 1 run hit hard down to long-off",1st innings,,,27.1,run,177,1,177/6,"Jonkman to Mahmudullah, 1 run",,hit hard down to long-off,6
168,164,Mashrafe Mortaza,56007,Mark Jonkman,245397,"Jonkman to Mashrafe Mortaza, 1 run fuller ball dug away to midwicket",1st innings,,,27.2,run,178,1,178/6,"Jonkman to Mashrafe Mortaza, 1 run",,fuller ball dug away to midwicket,6
169,165,Mahmudullah,56025,Mark Jonkman,245397,"Jonkman to Mahmudullah, 1 run angled away to third man",1st innings,,,27.3,run,179,1,179/6,"Jonkman to Mahmudullah, 1 run",,angled away to third man,6
170,166,Mashrafe Mortaza,56007,Mark Jonkman,245397,"Jonkman to Mashrafe Mortaza, SIX runs not a pretty shot as he plays across the line in a rather agricultural manner but he connects well and the ball flies over the boundary and on to the hockey pitch nearby",1st innings,,,27.4,six,185,6,185/6,"Jonkman to Mashrafe Mortaza, SIX runs",,not a pretty shot as he plays across the line in a rather agricultural manner but he connects well and the ball flies over the boundary and on to the hockey pitch nearby,6
171,167,Mashrafe Mortaza,56007,Mark Jonkman,245397,"Jonkman to Mashrafe Mortaza, no run yorker ball, just about dug away",1st innings,,,27.5,no run,185,0,185/6,"Jonkman to Mashrafe Mortaza, no run",,"yorker ball, just about dug away",6
172,168,Mashrafe Mortaza,56007,Mark Jonkman,245397,"Jonkman to Mashrafe Mortaza, 2 runs <B>dropped!</B> Goes for the big shot, but Jonkman pulled a slower ball out the bag, it went straight up in the air and Borren made good ground before squandering the diving chance",1st innings,Mahmudullah,56025,28.0,run,187,2,187/6,"Jonkman to Mashrafe Mortaza, 2 runs",,"<B>dropped!</B> Goes for the big shot, but Jonkman pulled a slower ball out the bag, it went straight up in the air and Borren made good ground before squandering the diving chance",6
173,169,Mahmudullah,56025,Mudassar Bukhari,245166,"Mudassar Bukhari to Mahmudullah, no run too much pace beats the bat outside off",1st innings,,,28.1,no run,187,0,187/6,"Mudassar Bukhari to Mahmudullah, no run",,too much pace beats the bat outside off,6
174,170,Mahmudullah,56025,Mudassar Bukhari,245166,"Mudassar Bukhari to Mahmudullah, 1 run cut to deep cover",1st innings,,,28.2,run,188,1,188/6,"Mudassar Bukhari to Mahmudullah, 1 run",,cut to deep cover,6
175,171,Mashrafe Mortaza,56007,Mudassar Bukhari,245166,"Mudassar Bukhari to Mashrafe Mortaza, 2 runs hit down the ground and Madmudullah turned back in a flash for the second run",1st innings,,,28.3,run,190,2,190/6,"Mudassar Bukhari to Mashrafe Mortaza, 2 runs",,hit down the ground and Madmudullah turned back in a flash for the second run,6
176,172,Mashrafe Mortaza,56007,Mudassar Bukhari,245166,"Mudassar Bukhari to Mashrafe Mortaza, 1 run pulled to midwicket",1st innings,,,28.4,run,191,1,191/6,"Mudassar Bukhari to Mashrafe Mortaza, 1 run",,pulled to midwicket,6
177,173,Mahmudullah,56025,Mudassar Bukhari,245166,"Mudassar Bukhari to Mahmudullah, 1 run down the track and chipped to long-off",1st innings,,,28.5,run,192,1,192/6,"Mudassar Bukhari to Mahmudullah, 1 run",,down the track and chipped to long-off,6
178,174,Mashrafe Mortaza,56007,Mudassar Bukhari,245166,"Mudassar Bukhari to Mashrafe Mortaza, 1 run another big swing goes knowhere as the ball bobbles down to long-off after looping up in the air",1st innings,Mahmudullah,56025,29.0,run,193,1,193/6,"Mudassar Bukhari to Mashrafe Mortaza, 1 run",,another big swing goes knowhere as the ball bobbles down to long-off after looping up in the air,6
179,175,Mashrafe Mortaza,56007,Mark Jonkman,245397,"Jonkman to Mashrafe Mortaza, 2 runs pulled over midwicket",1st innings,,,29.1,run,195,2,195/6,"Jonkman to Mashrafe Mortaza, 2 runs",,pulled over midwicket,6
180,176,Mashrafe Mortaza,56007,Mark Jonkman,245397,"Jonkman to Mashrafe Mortaza, no run bi swing and a miss as he rolls his fingers over a slightly slower one",1st innings,,,29.2,no run,195,0,195/6,"Jonkman to Mashrafe Mortaza, no run",,bi swing and a miss as he rolls his fingers over a slightly slower one,6
181,177,Mashrafe Mortaza,56007,Mark Jonkman,245397,"Jonkman to Mashrafe Mortaza, 1 run fuller ball crunched away off the middle of the bat to long-off",1st innings,,,29.3,run,196,1,196/6,"Jonkman to Mashrafe Mortaza, 1 run",,fuller ball crunched away off the middle of the bat to long-off,6
182,178,Mahmudullah,56025,Mark Jonkman,245397,"Jonkman to Mahmudullah, 2 runs cut away through the covers and fielded in the deep",1st innings,,,29.4,run,198,2,198/6,"Jonkman to Mahmudullah, 2 runs",,cut away through the covers and fielded in the deep,6
183,179,Mahmudullah,56025,Mark Jonkman,245397,"Jonkman to Mahmudullah, 1 run slower ball prodded in to the covers",1st innings,,,29.5,run,199,1,199/6,"Jonkman to Mahmudullah, 1 run",,slower ball prodded in to the covers,6
184,180,Mashrafe Mortaza,56007,Mark Jonkman,245397,"Jonkman to Mashrafe Mortaza, OUT slower again and Mashrafe reads it and amkes a good connection, but he can't get it over the ropes and Kruger takes a third catch at long-off",1st innings,Mahmudullah,56025,30.0,out,199,0,199/7,"Jonkman to Mashrafe Mortaza, OUT",,"slower again and Mashrafe reads it and amkes a good connection, but he can't get it over the ropes and Kruger takes a third catch at long-off",7
185,1,Eric Szwarczynski,214696,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Szwarczynski, 2 runs flicked through midwicket",2nd innings,,,0.1,run,2,2,2/0,"Mashrafe Mortaza to Szwarczynski, 2 runs",,flicked through midwicket,0
186,2,Eric Szwarczynski,214696,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Szwarczynski, no run ",2nd innings,,,0.2,no run,2,0,2/0,"Mashrafe Mortaza to Szwarczynski, no run",,,0
187,3,Eric Szwarczynski,214696,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Szwarczynski, no run ",2nd innings,,,0.3,no run,2,0,2/0,"Mashrafe Mortaza to Szwarczynski, no run",,,0
188,4,Eric Szwarczynski,214696,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Szwarczynski, 2 runs cut through point",2nd innings,,,0.4,run,4,2,4/0,"Mashrafe Mortaza to Szwarczynski, 2 runs",,cut through point,0
189,5,Eric Szwarczynski,214696,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Szwarczynski, FOUR runs drives over cover",2nd innings,,,0.5,four,8,4,8/0,"Mashrafe Mortaza to Szwarczynski, FOUR runs",,drives over cover,0
190,6,Eric Szwarczynski,214696,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Szwarczynski, no run ",2nd innings,Alexei Kervezee,214695,1.0,no run,8,0,8/0,"Mashrafe Mortaza to Szwarczynski, no run",,,0
191,7,Alexei Kervezee,214695,Nazmul Hossain,56056,"Nazmul Hossain to Kervezee, no run ",2nd innings,,,1.1,no run,8,0,8/0,"Nazmul Hossain to Kervezee, no run",,,0
192,8,Alexei Kervezee,214695,Nazmul Hossain,56056,"Nazmul Hossain to Kervezee, no run ",2nd innings,,,1.2,no run,8,0,8/0,"Nazmul Hossain to Kervezee, no run",,,0
193,9,Alexei Kervezee,214695,Nazmul Hossain,56056,"Nazmul Hossain to Kervezee, no run ",2nd innings,,,1.3,no run,8,0,8/0,"Nazmul Hossain to Kervezee, no run",,,0
194,10,Alexei Kervezee,214695,Nazmul Hossain,56056,"Nazmul Hossain to Kervezee, no run ",2nd innings,,,1.4,no run,8,0,8/0,"Nazmul Hossain to Kervezee, no run",,,0
195,11,Alexei Kervezee,214695,Nazmul Hossain,56056,"Nazmul Hossain to Kervezee, FOUR runs hit hard over the covers",2nd innings,,,1.5,four,12,4,12/0,"Nazmul Hossain to Kervezee, FOUR runs",,hit hard over the covers,0
196,12,Alexei Kervezee,214695,Nazmul Hossain,56056,"Nazmul Hossain to Kervezee, FOUR runs drives between cover and mid-on, Lovely shot",2nd innings,Eric Szwarczynski,214696,2.0,four,16,4,16/0,"Nazmul Hossain to Kervezee, FOUR runs",,"drives between cover and mid-on, Lovely shot",0
197,13,Eric Szwarczynski,214696,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Szwarczynski, no run blocked to mid-on",2nd innings,,,2.1,no run,16,0,16/0,"Mashrafe Mortaza to Szwarczynski, no run",,blocked to mid-on,0
198,14,Eric Szwarczynski,214696,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Szwarczynski, no run drives to cover",2nd innings,,,2.2,no run,16,0,16/0,"Mashrafe Mortaza to Szwarczynski, no run",,drives to cover,0
199,15,Eric Szwarczynski,214696,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Szwarczynski, no run cut to backward point",2nd innings,,,2.3,no run,16,0,16/0,"Mashrafe Mortaza to Szwarczynski, no run",,cut to backward point,0
200,16,Eric Szwarczynski,214696,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Szwarczynski, FOUR runs pulled away through midwicket",2nd innings,,,2.4,four,20,4,20/0,"Mashrafe Mortaza to Szwarczynski, FOUR runs",,pulled away through midwicket,0
201,17,Eric Szwarczynski,214696,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Szwarczynski, 1 run angled down to third man",2nd innings,,,2.5,run,21,1,21/0,"Mashrafe Mortaza to Szwarczynski, 1 run",,angled down to third man,0
202,18,Alexei Kervezee,214695,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Kervezee, no run clipped to short fine leg",2nd innings,Eric Szwarczynski,214696,3.0,no run,21,0,21/0,"Mashrafe Mortaza to Kervezee, no run",,clipped to short fine leg,0
203,19,Eric Szwarczynski,214696,Nazmul Hossain,56056,"Nazmul Hossain to Szwarczynski, 2 runs looks to go over the top, mis-timed but safe as mid-off gives chase and just can't quite get there",2nd innings,,,3.1,run,23,2,23/0,"Nazmul Hossain to Szwarczynski, 2 runs",,"looks to go over the top, mis-timed but safe as mid-off gives chase and just can't quite get there",0
204,20,Eric Szwarczynski,214696,Nazmul Hossain,56056,"Nazmul Hossain to Szwarczynski, no run shorter ball and he misses with the uppercut",2nd innings,,,3.2,no run,23,0,23/0,"Nazmul Hossain to Szwarczynski, no run",,shorter ball and he misses with the uppercut,0
205,21,Eric Szwarczynski,214696,Nazmul Hossain,56056,"Nazmul Hossain to Szwarczynski, no run cut in to the covers",2nd innings,,,3.3,no run,23,0,23/0,"Nazmul Hossain to Szwarczynski, no run",,cut in to the covers,0
206,22,Eric Szwarczynski,214696,Nazmul Hossain,56056,"Nazmul Hossain to Szwarczynski, 1 run cut away to third man",2nd innings,,,3.4,run,24,1,24/0,"Nazmul Hossain to Szwarczynski, 1 run",,cut away to third man,0
207,23,Alexei Kervezee,214695,Nazmul Hossain,56056,"Nazmul Hossain to Kervezee, no run ",2nd innings,,,3.5,no run,24,0,24/0,"Nazmul Hossain to Kervezee, no run",,,0
208,24,Alexei Kervezee,214695,Nazmul Hossain,56056,"Nazmul Hossain to Kervezee, no run ",2nd innings,Eric Szwarczynski,214696,4.0,no run,24,0,24/0,"Nazmul Hossain to Kervezee, no run",,,0
209,25,Eric Szwarczynski,214696,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Szwarczynski, FOUR runs ",2nd innings,,,4.1,four,28,4,28/0,"Mashrafe Mortaza to Szwarczynski, FOUR runs",,,0
210,26,Eric Szwarczynski,214696,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Szwarczynski, no run ",2nd innings,,,4.2,no run,28,0,28/0,"Mashrafe Mortaza to Szwarczynski, no run",,,0
211,27,Eric Szwarczynski,214696,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Szwarczynski, no run ",2nd innings,,,4.3,no run,28,0,28/0,"Mashrafe Mortaza to Szwarczynski, no run",,,0
212,28,Eric Szwarczynski,214696,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Szwarczynski, FOUR runs ",2nd innings,,,4.4,four,32,4,32/0,"Mashrafe Mortaza to Szwarczynski, FOUR runs",,,0
213,29,Eric Szwarczynski,214696,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Szwarczynski, 1 run ",2nd innings,,,4.5,run,33,1,33/0,"Mashrafe Mortaza to Szwarczynski, 1 run",,,0
214,30,Alexei Kervezee,214695,Mashrafe Mortaza,56007,"Mashrafe Mortaza to Kervezee, 1 leg bye ",2nd innings,Eric Szwarczynski,214696,5.0,leg bye,34,1,34/0,"Mashrafe Mortaza to Kervezee, 1 leg bye",,,0
215,31,Alexei Kervezee,214695,Abdur Razzak,56283,"Abdur Razzak to Kervezee, no run good turn beats the bat",2nd innings,,,5.1,no run,34,0,34/0,"Abdur Razzak to Kervezee, no run",,good turn beats the bat,0
216,32,Alexei Kervezee,214695,Abdur Razzak,56283,"Abdur Razzak to Kervezee, 1 run single to midwicket",2nd innings,,,5.2,run,35,1,35/0,"Abdur Razzak to Kervezee, 1 run",,single to midwicket,0
