,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
129,126,Andrew White,24286,Mudassar Bukhari,245166,"Mudassar Bukhari to White, FOUR runs pulled over square for a boundary",1st innings,Paul Stirling,303427,21.0,four,57,4,57/4,"Mudassar Bukhari to White, FOUR runs",,pulled over square for a boundary,4
130,127,Paul Stirling,303427,Bernard Loots,466610,"Loots to Stirling, OUT and thats bowled off an inside edge as he has to go back after spending time at the wicket",1st innings,Andrew White,24286,21.1,out,57,0,57/5,"Loots to Stirling, OUT",,and thats bowled off an inside edge as he has to go back after spending time at the wicket,5
131,128,John Mooney,24237,Bernard Loots,466610,"Loots to Mooney, no run defends it to mid-off",1st innings,,,21.2,no run,57,0,57/5,"Loots to Mooney, no run",,defends it to mid-off,5
132,129,John Mooney,24237,Bernard Loots,466610,"Loots to Mooney, no run pushes it to cover",1st innings,,,21.3,no run,57,0,57/5,"Loots to Mooney, no run",,pushes it to cover,5
133,130,John Mooney,24237,Bernard Loots,466610,"Loots to Mooney, no run outside off and left alone",1st innings,,,21.4,no run,57,0,57/5,"Loots to Mooney, no run",,outside off and left alone,5
134,131,John Mooney,24237,Bernard Loots,466610,"Loots to Mooney, no run comes forward and pushes it to cover",1st innings,,,21.5,no run,57,0,57/5,"Loots to Mooney, no run",,comes forward and pushes it to cover,5
135,132,John Mooney,24237,Bernard Loots,466610,"Loots to Mooney, 2 runs drives it to sweeper cover for a couple",1st innings,Andrew White,24286,22.0,run,59,2,59/5,"Loots to Mooney, 2 runs",,drives it to sweeper cover for a couple,5
136,133,Andrew White,24286,Mohammad Kashif,243073,"Mohammad Kashif to White, 1 run turns it to midwicket for a single",1st innings,,,22.1,run,60,1,60/5,"Mohammad Kashif to White, 1 run",,turns it to midwicket for a single,5
137,134,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, no run ",1st innings,,,22.2,no run,60,0,60/5,"Mohammad Kashif to Mooney, no run",,,5
138,135,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, no run ",1st innings,,,22.3,no run,60,0,60/5,"Mohammad Kashif to Mooney, no run",,,5
139,136,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, 1 run ",1st innings,,,22.4,run,61,1,61/5,"Mohammad Kashif to Mooney, 1 run",,,5
140,137,Andrew White,24286,Mohammad Kashif,243073,"Mohammad Kashif to White, no run ",1st innings,,,22.5,no run,61,0,61/5,"Mohammad Kashif to White, no run",,,5
141,138,Andrew White,24286,Mohammad Kashif,243073,"Mohammad Kashif to White, no run pushes to square leg",1st innings,John Mooney,24237,23.0,no run,61,0,61/5,"Mohammad Kashif to White, no run",,pushes to square leg,5
142,139,John Mooney,24237,Bernard Loots,466610,"Loots to Mooney, no run drives it to mid-off",1st innings,,,23.1,no run,61,0,61/5,"Loots to Mooney, no run",,drives it to mid-off,5
143,140,John Mooney,24237,Bernard Loots,466610,"Loots to Mooney, no run outside the off stump and left alone",1st innings,,,23.2,no run,61,0,61/5,"Loots to Mooney, no run",,outside the off stump and left alone,5
144,141,John Mooney,24237,Bernard Loots,466610,"Loots to Mooney, 2 runs drives it to sweeper cover for a couple",1st innings,,,23.3,run,63,2,63/5,"Loots to Mooney, 2 runs",,drives it to sweeper cover for a couple,5
145,142,John Mooney,24237,Bernard Loots,466610,"Loots to Mooney, 1 run drives it to mid-off for a single",1st innings,,,23.4,run,64,1,64/5,"Loots to Mooney, 1 run",,drives it to mid-off for a single,5
146,143,Andrew White,24286,Bernard Loots,466610,"Loots to White, no run comes forward and pushes it to cover",1st innings,,,23.5,no run,64,0,64/5,"Loots to White, no run",,comes forward and pushes it to cover,5
147,144,Andrew White,24286,Bernard Loots,466610,"Loots to White, no run off the inside edge onto the pads",1st innings,John Mooney,24237,24.0,no run,64,0,64/5,"Loots to White, no run",,off the inside edge onto the pads,5
148,145,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, no run defends it to midwicket",1st innings,,,24.1,no run,64,0,64/5,"Mohammad Kashif to Mooney, no run",,defends it to midwicket,5
149,146,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, 2 runs pushes it to sweeper cover for a couple",1st innings,,,24.2,run,66,2,66/5,"Mohammad Kashif to Mooney, 2 runs",,pushes it to sweeper cover for a couple,5
150,147,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, 2 runs drives it to sweeper cover yet again for a couple",1st innings,,,24.3,run,68,2,68/5,"Mohammad Kashif to Mooney, 2 runs",,drives it to sweeper cover yet again for a couple,5
151,148,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, no run comes forward and defends",1st innings,,,24.4,no run,68,0,68/5,"Mohammad Kashif to Mooney, no run",,comes forward and defends,5
152,149,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, no run defends yet again",1st innings,,,24.5,no run,68,0,68/5,"Mohammad Kashif to Mooney, no run",,defends yet again,5
153,150,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, FOUR runs full-toss lofted over cow corner for a boundary",1st innings,Andrew White,24286,25.0,four,72,4,72/5,"Mohammad Kashif to Mooney, FOUR runs",,full-toss lofted over cow corner for a boundary,5
154,151,Andrew White,24286,Bernard Loots,466610,"Loots to White, 2 runs paddles it to fine-leg for a couple",1st innings,,,25.1,run,74,2,74/5,"Loots to White, 2 runs",,paddles it to fine-leg for a couple,5
155,152,Andrew White,24286,Bernard Loots,466610,"Loots to White, no run drives it to cover",1st innings,,,25.2,no run,74,0,74/5,"Loots to White, no run",,drives it to cover,5
156,153,Andrew White,24286,Bernard Loots,466610,"Loots to White, no run comes forward and drives it to mid-off",1st innings,,,25.3,no run,74,0,74/5,"Loots to White, no run",,comes forward and drives it to mid-off,5
157,154,Andrew White,24286,Bernard Loots,466610,"Loots to White, 1 run paddles it to short fine-leg for a single",1st innings,,,25.4,run,75,1,75/5,"Loots to White, 1 run",,paddles it to short fine-leg for a single,5
158,155,John Mooney,24237,Bernard Loots,466610,"Loots to Mooney, no run comes forward and defends it to cover",1st innings,,,25.5,no run,75,0,75/5,"Loots to Mooney, no run",,comes forward and defends it to cover,5
159,156,John Mooney,24237,Bernard Loots,466610,"Loots to Mooney, no run comes forward and turns it to midwicket",1st innings,Andrew White,24286,26.0,no run,75,0,75/5,"Loots to Mooney, no run",,comes forward and turns it to midwicket,5
160,157,Andrew White,24286,Mohammad Kashif,243073,"Mohammad Kashif to White, 1 run turns it to midwicket for a single",1st innings,,,26.1,run,76,1,76/5,"Mohammad Kashif to White, 1 run",,turns it to midwicket for a single,5
161,158,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, 1 run ",1st innings,,,26.2,run,77,1,77/5,"Mohammad Kashif to Mooney, 1 run",,,5
162,159,Andrew White,24286,Mohammad Kashif,243073,"Mohammad Kashif to White, 1 run turns it to square leg for a single",1st innings,,,26.3,run,78,1,78/5,"Mohammad Kashif to White, 1 run",,turns it to square leg for a single,5
163,160,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, no run outside off and left alone",1st innings,,,26.4,no run,78,0,78/5,"Mohammad Kashif to Mooney, no run",,outside off and left alone,5
164,161,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, no run ",1st innings,,,26.5,no run,78,0,78/5,"Mohammad Kashif to Mooney, no run",,,5
165,162,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, FOUR runs swept to deep midwicket for a boundary",1st innings,Andrew White,24286,27.0,four,82,4,82/5,"Mohammad Kashif to Mooney, FOUR runs",,swept to deep midwicket for a boundary,5
166,163,Andrew White,24286,Bernard Loots,466610,"Loots to White, no run drives it square to point",1st innings,,,27.1,no run,82,0,82/5,"Loots to White, no run",,drives it square to point,5
167,164,Andrew White,24286,Bernard Loots,466610,"Loots to White, no run comes forward and drives it to cover",1st innings,,,27.2,no run,82,0,82/5,"Loots to White, no run",,comes forward and drives it to cover,5
168,165,Andrew White,24286,Bernard Loots,466610,"Loots to White, 2 runs drives it past covers for a couple",1st innings,,,27.3,run,84,2,84/5,"Loots to White, 2 runs",,drives it past covers for a couple,5
169,166,Andrew White,24286,Bernard Loots,466610,"Loots to White, no run pushes it to cover",1st innings,,,27.4,no run,84,0,84/5,"Loots to White, no run",,pushes it to cover,5
170,167,Andrew White,24286,Bernard Loots,466610,"Loots to White, no run comes forward and drives a full toss to cover",1st innings,,,27.5,no run,84,0,84/5,"Loots to White, no run",,comes forward and drives a full toss to cover,5
171,168,Andrew White,24286,Bernard Loots,466610,"Loots to White, no run pushes it to cover",1st innings,John Mooney,24237,28.0,no run,84,0,84/5,"Loots to White, no run",,pushes it to cover,5
172,169,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, no run outside the off stump and left all alone",1st innings,,,28.1,no run,84,0,84/5,"Borren to Mooney, no run",,outside the off stump and left all alone,5
173,170,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, FOUR runs cuts it past the keepers hands for a boundary",1st innings,,,28.2,four,88,4,88/5,"Borren to Mooney, FOUR runs",,cuts it past the keepers hands for a boundary,5
174,171,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, FOUR runs drives it past mid-off for a boundary",1st innings,,,28.3,four,92,4,92/5,"Borren to Mooney, FOUR runs",,drives it past mid-off for a boundary,5
175,172,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, 1 run cuts it to third man for a single",1st innings,,,28.4,run,93,1,93/5,"Borren to Mooney, 1 run",,cuts it to third man for a single,5
176,173,Andrew White,24286,Peter Borren,36592,"Borren to White, 2 runs turns it to fine-leg for a couple",1st innings,,,28.5,run,95,2,95/5,"Borren to White, 2 runs",,turns it to fine-leg for a couple,5
177,174,Andrew White,24286,Peter Borren,36592,"Borren to White, no run comes forward and defends to cover",1st innings,John Mooney,24237,29.0,no run,95,0,95/5,"Borren to White, no run",,comes forward and defends to cover,5
178,175,John Mooney,24237,Adeel Raja,24978,"Adeel Raja to Mooney, no run comes forward and defends",1st innings,,,29.1,no run,95,0,95/5,"Adeel Raja to Mooney, no run",,comes forward and defends,5
179,176,John Mooney,24237,Adeel Raja,24978,"Adeel Raja to Mooney, no run drives it off the back foot to extra cover",1st innings,,,29.2,no run,95,0,95/5,"Adeel Raja to Mooney, no run",,drives it off the back foot to extra cover,5
180,177,John Mooney,24237,Adeel Raja,24978,"Adeel Raja to Mooney, 1 run on the leg stump. Turns it to fine-leg for a single",1st innings,,,29.3,run,96,1,96/5,"Adeel Raja to Mooney, 1 run",,on the leg stump. Turns it to fine-leg for a single,5
181,178,Andrew White,24286,Adeel Raja,24978,"Adeel Raja to White, FOUR runs sweeps it past short fine-leg for a boundary",1st innings,,,29.4,four,100,4,100/5,"Adeel Raja to White, FOUR runs",,sweeps it past short fine-leg for a boundary,5
182,179,Andrew White,24286,Adeel Raja,24978,"Adeel Raja to White, no run outside the off stump. Looks to sweep it away and is beaten",1st innings,,,29.5,no run,100,0,100/5,"Adeel Raja to White, no run",,outside the off stump. Looks to sweep it away and is beaten,5
183,180,Andrew White,24286,Adeel Raja,24978,"Adeel Raja to White, 1 run turns it o square leg for a single",1st innings,John Mooney,24237,30.0,run,101,1,101/5,"Adeel Raja to White, 1 run",,turns it o square leg for a single,5
184,181,Andrew White,24286,Peter Borren,36592,"Borren to White, no run comes forward and pushes it to mid-on",1st innings,,,30.1,no run,101,0,101/5,"Borren to White, no run",,comes forward and pushes it to mid-on,5
185,182,Andrew White,24286,Peter Borren,36592,"Borren to White, no run looks to paddle it away and is beaten",1st innings,,,30.2,no run,101,0,101/5,"Borren to White, no run",,looks to paddle it away and is beaten,5
186,183,Andrew White,24286,Peter Borren,36592,"Borren to White, no run comes forward and defends it on the front foot",1st innings,,,30.3,no run,101,0,101/5,"Borren to White, no run",,comes forward and defends it on the front foot,5
187,184,Andrew White,24286,Peter Borren,36592,"Borren to White, 1 run drives it to long-on for a single",1st innings,,,30.4,run,102,1,102/5,"Borren to White, 1 run",,drives it to long-on for a single,5
188,185,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, no run comes forward and pushes it to point",1st innings,,,30.5,no run,102,0,102/5,"Borren to Mooney, no run",,comes forward and pushes it to point,5
189,186,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, no run drives it to point",1st innings,Andrew White,24286,31.0,no run,102,0,102/5,"Borren to Mooney, no run",,drives it to point,5
190,187,Andrew White,24286,Adeel Raja,24978,"Adeel Raja to White, no run comes forward and turns it to square-leg",1st innings,,,31.1,no run,102,0,102/5,"Adeel Raja to White, no run",,comes forward and turns it to square-leg,5
191,188,Andrew White,24286,Adeel Raja,24978,"Adeel Raja to White, no run struck on the pads outside the off stump",1st innings,,,31.2,no run,102,0,102/5,"Adeel Raja to White, no run",,struck on the pads outside the off stump,5
192,189,Andrew White,24286,Adeel Raja,24978,"Adeel Raja to White, no run comes forward and pushes it to bowler",1st innings,,,31.3,no run,102,0,102/5,"Adeel Raja to White, no run",,comes forward and pushes it to bowler,5
193,190,Andrew White,24286,Adeel Raja,24978,"Adeel Raja to White, 1 bye off the keepers gloves to sshort fine-leg for a bye",1st innings,,,31.4,bye,103,1,103/5,"Adeel Raja to White, 1 bye",,off the keepers gloves to sshort fine-leg for a bye,5
194,191,John Mooney,24237,Adeel Raja,24978,"Adeel Raja to Mooney, 2 runs cut away behind point for a couple",1st innings,,,31.5,run,105,2,105/5,"Adeel Raja to Mooney, 2 runs",,cut away behind point for a couple,5
195,192,John Mooney,24237,Adeel Raja,24978,"Adeel Raja to Mooney, no run ",1st innings,Andrew White,24286,32.0,no run,105,0,105/5,"Adeel Raja to Mooney, no run",,,5
196,193,Andrew White,24286,Peter Borren,36592,"Borren to White, OUT looks to cut it away and is caught at point",1st innings,John Mooney,24237,32.1,out,105,0,105/6,"Borren to White, OUT",,looks to cut it away and is caught at point,6
197,194,Nigel Jones,406308,Peter Borren,36592,"Borren to Jones, no run ",1st innings,,,32.2,no run,105,0,105/6,"Borren to Jones, no run",,,6
198,195,Nigel Jones,406308,Peter Borren,36592,"Borren to Jones, no run ",1st innings,,,32.3,no run,105,0,105/6,"Borren to Jones, no run",,,6
199,196,Nigel Jones,406308,Peter Borren,36592,"Borren to Jones, no run ",1st innings,,,32.4,no run,105,0,105/6,"Borren to Jones, no run",,,6
200,197,Nigel Jones,406308,Peter Borren,36592,"Borren to Jones, no run ",1st innings,,,32.5,no run,105,0,105/6,"Borren to Jones, no run",,,6
201,198,Nigel Jones,406308,Peter Borren,36592,"Borren to Jones, no run ",1st innings,John Mooney,24237,33.0,no run,105,0,105/6,"Borren to Jones, no run",,,6
202,199,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, 1 run comes forward and pushes it to cover for a single",1st innings,,,33.1,run,106,1,106/6,"Mohammad Kashif to Mooney, 1 run",,comes forward and pushes it to cover for a single,6
203,200,Nigel Jones,406308,Mohammad Kashif,243073,"Mohammad Kashif to Jones, no run outside the off stump and left alone",1st innings,,,33.2,no run,106,0,106/6,"Mohammad Kashif to Jones, no run",,outside the off stump and left alone,6
204,201,Nigel Jones,406308,Mohammad Kashif,243073,"Mohammad Kashif to Jones, no run pushes it to square leg",1st innings,,,33.3,no run,106,0,106/6,"Mohammad Kashif to Jones, no run",,pushes it to square leg,6
205,202,Nigel Jones,406308,Mohammad Kashif,243073,"Mohammad Kashif to Jones, 1 run cut to cover, who deflects it to mid-off for a single",1st innings,,,33.4,run,107,1,107/6,"Mohammad Kashif to Jones, 1 run",,"cut to cover, who deflects it to mid-off for a single",6
206,203,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, 1 run ",1st innings,,,33.5,run,108,1,108/6,"Mohammad Kashif to Mooney, 1 run",,,6
207,204,Nigel Jones,406308,Mohammad Kashif,243073,"Mohammad Kashif to Jones, no run struck on the pads outside the off stump",1st innings,John Mooney,24237,34.0,no run,108,0,108/6,"Mohammad Kashif to Jones, no run",,struck on the pads outside the off stump,6
208,205,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, no run drives it off the back foot to point",1st innings,,,34.1,no run,108,0,108/6,"Borren to Mooney, no run",,drives it off the back foot to point,6
209,206,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, no run comes forward and pushes it back to the bowler",1st innings,,,34.2,no run,108,0,108/6,"Borren to Mooney, no run",,comes forward and pushes it back to the bowler,6
210,207,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, no run struck the keeper on the finger outside the off stump. He was standing upto the stumps",1st innings,,,34.3,no run,108,0,108/6,"Borren to Mooney, no run",,struck the keeper on the finger outside the off stump. He was standing upto the stumps,6
211,208,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, no run pushes it to point",1st innings,,,34.4,no run,108,0,108/6,"Borren to Mooney, no run",,pushes it to point,6
212,209,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, 1 run fuller on the off stump. Comes forward and drives it to long-off for a single",1st innings,,,34.5,run,109,1,109/6,"Borren to Mooney, 1 run",,fuller on the off stump. Comes forward and drives it to long-off for a single,6
213,210,Nigel Jones,406308,Peter Borren,36592,"Borren to Jones, no run on the leg stump. Turns it away to fine-leg for a single",1st innings,John Mooney,24237,35.0,no run,109,0,109/6,"Borren to Jones, no run",,on the leg stump. Turns it away to fine-leg for a single,6
214,211,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, no run ",1st innings,,,35.1,no run,109,0,109/6,"Mohammad Kashif to Mooney, no run",,,6
215,212,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, no run ",1st innings,,,35.2,no run,109,0,109/6,"Mohammad Kashif to Mooney, no run",,,6
216,213,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, 1 run ",1st innings,,,35.3,run,110,1,110/6,"Mohammad Kashif to Mooney, 1 run",,,6
217,214,Nigel Jones,406308,Mohammad Kashif,243073,"Mohammad Kashif to Jones, no run ",1st innings,,,35.4,no run,110,0,110/6,"Mohammad Kashif to Jones, no run",,,6
218,215,Nigel Jones,406308,Mohammad Kashif,243073,"Mohammad Kashif to Jones, no run ",1st innings,,,35.5,no run,110,0,110/6,"Mohammad Kashif to Jones, no run",,,6
219,216,Nigel Jones,406308,Mohammad Kashif,243073,"Mohammad Kashif to Jones, 1 run ",1st innings,John Mooney,24237,36.0,run,111,1,111/6,"Mohammad Kashif to Jones, 1 run",,,6
220,217,Nigel Jones,406308,Peter Borren,36592,"Borren to Jones, no run ",1st innings,,,36.1,no run,111,0,111/6,"Borren to Jones, no run",,,6
221,218,Nigel Jones,406308,Peter Borren,36592,"Borren to Jones, 2 runs ",1st innings,,,36.2,run,113,2,113/6,"Borren to Jones, 2 runs",,,6
222,219,Nigel Jones,406308,Peter Borren,36592,"Borren to Jones, 1 run ",1st innings,,,36.3,run,114,1,114/6,"Borren to Jones, 1 run",,,6
223,220,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, no run ",1st innings,,,36.4,no run,114,0,114/6,"Borren to Mooney, no run",,,6
224,221,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, no run ",1st innings,,,36.5,no run,114,0,114/6,"Borren to Mooney, no run",,,6
225,222,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, no run ",1st innings,Nigel Jones,406308,37.0,no run,114,0,114/6,"Borren to Mooney, no run",,,6
226,223,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, 2 runs ",1st innings,,,37.1,run,116,2,116/6,"Mohammad Kashif to Mooney, 2 runs",,,6
227,224,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, 1 run ",1st innings,,,37.2,run,117,1,117/6,"Mohammad Kashif to Mooney, 1 run",,,6
228,225,Nigel Jones,406308,Mohammad Kashif,243073,"Mohammad Kashif to Jones, no run ",1st innings,,,37.3,no run,117,0,117/6,"Mohammad Kashif to Jones, no run",,,6
229,226,Nigel Jones,406308,Mohammad Kashif,243073,"Mohammad Kashif to Jones, no run ",1st innings,,,37.4,no run,117,0,117/6,"Mohammad Kashif to Jones, no run",,,6
230,227,Nigel Jones,406308,Mohammad Kashif,243073,"Mohammad Kashif to Jones, 1 run drives it to mid-off for a single",1st innings,,,37.5,run,118,1,118/6,"Mohammad Kashif to Jones, 1 run",,drives it to mid-off for a single,6
231,228,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, no run off the inside edge to the keeper",1st innings,Nigel Jones,406308,38.0,no run,119,0,119/6,"Mohammad Kashif to Mooney, no run",,off the inside edge to the keeper,6
232,229,Nigel Jones,406308,Peter Borren,36592,"Borren to Jones, 1 leg bye off the pads to short third man for a single",1st innings,,,38.1,leg bye,120,1,120/6,"Borren to Jones, 1 leg bye",,off the pads to short third man for a single,6
233,230,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, no run pushes it back to the bowler",1st innings,,,38.2,no run,120,0,120/6,"Borren to Mooney, no run",,pushes it back to the bowler,6
234,231,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, 1 run drives it to long-off for a single",1st innings,,,38.3,run,121,1,121/6,"Borren to Mooney, 1 run",,drives it to long-off for a single,6
235,232,Nigel Jones,406308,Peter Borren,36592,"Borren to Jones, no run drives it back to the bowler",1st innings,,,38.4,no run,121,0,121/6,"Borren to Jones, no run",,drives it back to the bowler,6
236,233,Nigel Jones,406308,Peter Borren,36592,"Borren to Jones, no run comes forward and pushes it to mid-off",1st innings,,,38.5,no run,121,0,121/6,"Borren to Jones, no run",,comes forward and pushes it to mid-off,6
237,234,Nigel Jones,406308,Peter Borren,36592,"Borren to Jones, 2 runs drives it off the back foot to cover and a misfield there allows him a couple",1st innings,John Mooney,24237,39.0,run,123,2,123/6,"Borren to Jones, 2 runs",,drives it off the back foot to cover and a misfield there allows him a couple,6
238,235,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, no run comes forward and pushes it to point",1st innings,,,39.1,no run,123,0,123/6,"Mohammad Kashif to Mooney, no run",,comes forward and pushes it to point,6
239,236,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, 1 run slogs it to mid-on for a single",1st innings,,,39.2,run,124,1,124/6,"Mohammad Kashif to Mooney, 1 run",,slogs it to mid-on for a single,6
240,237,Nigel Jones,406308,Mohammad Kashif,243073,"Mohammad Kashif to Jones, no run comes forward and defends",1st innings,,,39.3,no run,124,0,124/6,"Mohammad Kashif to Jones, no run",,comes forward and defends,6
241,237,Nigel Jones,406308,Mohammad Kashif,243073,"Mohammad Kashif to Jones, 1 wide wide down the leg stump",1st innings,,,39.3,wide,125,1,125/6,"Mohammad Kashif to Jones, 1 wide",,wide down the leg stump,6
242,238,Nigel Jones,406308,Mohammad Kashif,243073,"Mohammad Kashif to Jones, 1 run ",1st innings,,,39.4,run,126,1,126/6,"Mohammad Kashif to Jones, 1 run",,,6
243,239,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, no run outside the off atump and struck on pads",1st innings,,,39.5,no run,126,0,126/6,"Mohammad Kashif to Mooney, no run",,outside the off atump and struck on pads,6
244,240,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, no run and the same again",1st innings,Nigel Jones,406308,40.0,no run,126,0,126/6,"Mohammad Kashif to Mooney, no run",,and the same again,6
245,241,Nigel Jones,406308,Peter Borren,36592,"Borren to Jones, 1 run pulled to deep square leg for a single",1st innings,,,40.1,run,127,1,127/6,"Borren to Jones, 1 run",,pulled to deep square leg for a single,6
246,242,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, no run comes forward and drives it to point",1st innings,,,40.2,no run,127,0,127/6,"Borren to Mooney, no run",,comes forward and drives it to point,6
247,243,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, no run ",1st innings,,,40.3,no run,127,0,127/6,"Borren to Mooney, no run",,,6
248,244,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, 1 run drives it to long-off for a single",1st innings,,,40.4,run,128,1,128/6,"Borren to Mooney, 1 run",,drives it to long-off for a single,6
249,245,Nigel Jones,406308,Peter Borren,36592,"Borren to Jones, 2 runs pulled to deep midwicket for a couple",1st innings,,,40.5,run,130,2,130/6,"Borren to Jones, 2 runs",,pulled to deep midwicket for a couple,6
250,246,Nigel Jones,406308,Peter Borren,36592,"Borren to Jones, no run comes forward and pushes it to mid-on",1st innings,John Mooney,24237,41.0,no run,130,0,130/6,"Borren to Jones, no run",,comes forward and pushes it to mid-on,6
251,247,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, no run cut to short third man",1st innings,,,41.1,no run,130,0,130/6,"Mohammad Kashif to Mooney, no run",,cut to short third man,6
252,248,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, SIX runs lofts it over long-on for a six and it's a good way to bring up his fifty",1st innings,,,41.2,six,136,6,136/6,"Mohammad Kashif to Mooney, SIX runs",,lofts it over long-on for a six and it's a good way to bring up his fifty,6
253,249,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, no run comes forward and pushes it to cover",1st innings,,,41.3,no run,136,0,136/6,"Mohammad Kashif to Mooney, no run",,comes forward and pushes it to cover,6
254,250,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, no run drives it back to the bowler",1st innings,,,41.4,no run,136,0,136/6,"Mohammad Kashif to Mooney, no run",,drives it back to the bowler,6
255,251,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, no run looks to cut it away and gets an under edge",1st innings,,,41.5,no run,136,0,136/6,"Mohammad Kashif to Mooney, no run",,looks to cut it away and gets an under edge,6
256,252,John Mooney,24237,Mohammad Kashif,243073,"Mohammad Kashif to Mooney, no run pushes it back to the bowler",1st innings,Nigel Jones,406308,42.0,no run,136,0,136/6,"Mohammad Kashif to Mooney, no run",,pushes it back to the bowler,6
257,253,Nigel Jones,406308,Peter Borren,36592,"Borren to Jones, 3 runs on the leg stump. Flicks it away to deep square leg for three runs",1st innings,,,42.1,run,139,3,139/6,"Borren to Jones, 3 runs",,on the leg stump. Flicks it away to deep square leg for three runs,6
258,254,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, no run drives it to extra cover",1st innings,,,42.2,no run,139,0,139/6,"Borren to Mooney, no run",,drives it to extra cover,6
259,255,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, no run looks to turn it away on the eleg side and gets a leading edge to cover",1st innings,,,42.3,no run,139,0,139/6,"Borren to Mooney, no run",,looks to turn it away on the eleg side and gets a leading edge to cover,6
260,256,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, 1 run drives it to mid-off ffor a single",1st innings,,,42.4,run,140,1,140/6,"Borren to Mooney, 1 run",,drives it to mid-off ffor a single,6
261,257,Nigel Jones,406308,Peter Borren,36592,"Borren to Jones, 1 run drives it to long-on for a single",1st innings,,,42.5,run,141,1,141/6,"Borren to Jones, 1 run",,drives it to long-on for a single,6
262,258,John Mooney,24237,Peter Borren,36592,"Borren to Mooney, 3 runs forces it behind square for three runs",1st innings,Nigel Jones,406308,43.0,run,144,3,144/6,"Borren to Mooney, 3 runs",,forces it behind square for three runs,6
263,259,John Mooney,24237,Mark Jonkman,245397,"Jonkman to Mooney, OUT off the outside edge to third man where Kashif takes the catch",1st innings,Nigel Jones,406308,43.1,out,144,0,144/7,"Jonkman to Mooney, OUT",,off the outside edge to third man where Kashif takes the catch,7
