,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
110,116,Tanmay Mishra,24790,Izatullah Dawlatzai,402247,"Izatullah Dawlatzai to Mishra, FOUR runs lofted over mid-wicket to the leg sweeper boundary",1st innings,,,19.2,four,70,4,70/3,"Izatullah Dawlatzai to Mishra, FOUR runs",,lofted over mid-wicket to the leg sweeper boundary,3
111,117,Tanmay Mishra,24790,Izatullah Dawlatzai,402247,"Izatullah Dawlatzai to Mishra, FOUR runs fullish outside off and driven past point",1st innings,,,19.3,four,74,4,74/3,"Izatullah Dawlatzai to Mishra, FOUR runs",,fullish outside off and driven past point,3
112,118,Tanmay Mishra,24790,Izatullah Dawlatzai,402247,"Izatullah Dawlatzai to Mishra, no run fullish around off and defended softly ",1st innings,,,19.4,no run,74,0,74/3,"Izatullah Dawlatzai to Mishra, no run",,fullish around off and defended softly ,3
113,119,Tanmay Mishra,24790,Izatullah Dawlatzai,402247,"Izatullah Dawlatzai to Mishra, 1 run soft hands and pushed to short cover",1st innings,,,19.5,run,75,1,75/3,"Izatullah Dawlatzai to Mishra, 1 run",,soft hands and pushed to short cover,3
114,120,Steve Tikolo,24728,Izatullah Dawlatzai,402247,"Izatullah Dawlatzai to Tikolo, no run full outside off and defended",1st innings,Tanmay Mishra,24790,20.0,no run,75,0,75/3,"Izatullah Dawlatzai to Tikolo, no run",,full outside off and defended,3
115,121,Tanmay Mishra,24790,Abdullah Mazari,390752,"Abdullah Mazari to Mishra, 1 run driven to mid on",1st innings,,,20.1,run,76,1,76/3,"Abdullah Mazari to Mishra, 1 run",,driven to mid on,3
116,122,Steve Tikolo,24728,Abdullah Mazari,390752,"Abdullah Mazari to Tikolo, no run ",1st innings,,,20.2,no run,76,0,76/3,"Abdullah Mazari to Tikolo, no run",,,3
117,123,Steve Tikolo,24728,Abdullah Mazari,390752,"Abdullah Mazari to Tikolo, 1 run driven through mid-wicket",1st innings,,,20.3,run,77,1,77/3,"Abdullah Mazari to Tikolo, 1 run",,driven through mid-wicket,3
118,124,Tanmay Mishra,24790,Abdullah Mazari,390752,"Abdullah Mazari to Mishra, 1 run swept to deep square leg",1st innings,,,20.4,run,78,1,78/3,"Abdullah Mazari to Mishra, 1 run",,swept to deep square leg,3
119,125,Steve Tikolo,24728,Abdullah Mazari,390752,"Abdullah Mazari to Tikolo, 1 run ",1st innings,,,20.5,run,79,1,79/3,"Abdullah Mazari to Tikolo, 1 run",,,3
120,126,Tanmay Mishra,24790,Abdullah Mazari,390752,"Abdullah Mazari to Mishra, no run ",1st innings,Steve Tikolo,24728,21.0,no run,79,0,79/3,"Abdullah Mazari to Mishra, no run",,,3
121,127,Steve Tikolo,24728,Samiullah Shinwari,318339,"Samiullah Shinwari to Tikolo, FOUR runs short outside off cut past point",1st innings,,,21.1,four,83,4,83/3,"Samiullah Shinwari to Tikolo, FOUR runs",,short outside off cut past point,3
122,128,Steve Tikolo,24728,Samiullah Shinwari,318339,"Samiullah Shinwari to Tikolo, no run ",1st innings,,,21.2,no run,83,0,83/3,"Samiullah Shinwari to Tikolo, no run",,,3
123,129,Steve Tikolo,24728,Samiullah Shinwari,318339,"Samiullah Shinwari to Tikolo, OUT that swung a lot beats Tikolo and takes the edge with keeper doing the rest",1st innings,Tanmay Mishra,24790,21.3,out,83,0,83/4,"Samiullah Shinwari to Tikolo, OUT",,that swung a lot beats Tikolo and takes the edge with keeper doing the rest,4
124,130,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, no run ",1st innings,,,21.4,no run,83,0,83/4,"Samiullah Shinwari to Ouma, no run",,,4
125,131,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, no run ",1st innings,,,21.5,no run,83,0,83/4,"Samiullah Shinwari to Ouma, no run",,,4
126,132,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, no run ",1st innings,Tanmay Mishra,24790,22.0,no run,83,0,83/4,"Samiullah Shinwari to Ouma, no run",,,4
127,133,Tanmay Mishra,24790,Abdullah Mazari,390752,"Abdullah Mazari to Mishra, no run ",1st innings,,,22.1,no run,83,0,83/4,"Abdullah Mazari to Mishra, no run",,,4
128,134,Tanmay Mishra,24790,Abdullah Mazari,390752,"Abdullah Mazari to Mishra, no run ",1st innings,,,22.2,no run,83,0,83/4,"Abdullah Mazari to Mishra, no run",,,4
129,135,Tanmay Mishra,24790,Abdullah Mazari,390752,"Abdullah Mazari to Mishra, 1 run ",1st innings,,,22.3,run,84,1,84/4,"Abdullah Mazari to Mishra, 1 run",,,4
130,136,Morris Ouma,24750,Abdullah Mazari,390752,"Abdullah Mazari to Ouma, no run ",1st innings,,,22.4,no run,84,0,84/4,"Abdullah Mazari to Ouma, no run",,,4
131,137,Morris Ouma,24750,Abdullah Mazari,390752,"Abdullah Mazari to Ouma, no run ",1st innings,,,22.5,no run,84,0,84/4,"Abdullah Mazari to Ouma, no run",,,4
132,138,Morris Ouma,24750,Abdullah Mazari,390752,"Abdullah Mazari to Ouma, no run ",1st innings,Tanmay Mishra,24790,23.0,no run,84,0,84/4,"Abdullah Mazari to Ouma, no run",,,4
133,139,Tanmay Mishra,24790,Samiullah Shinwari,318339,"Samiullah Shinwari to Mishra, FOUR runs edged through keeper and the only sklip to third man",1st innings,,,23.1,four,88,4,88/4,"Samiullah Shinwari to Mishra, FOUR runs",,edged through keeper and the only sklip to third man,4
134,140,Tanmay Mishra,24790,Samiullah Shinwari,318339,"Samiullah Shinwari to Mishra, 1 run ",1st innings,,,23.2,run,89,1,89/4,"Samiullah Shinwari to Mishra, 1 run",,,4
135,141,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, no run ",1st innings,,,23.3,no run,89,0,89/4,"Samiullah Shinwari to Ouma, no run",,,4
136,142,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, no run ",1st innings,,,23.4,no run,89,0,89/4,"Samiullah Shinwari to Ouma, no run",,,4
137,143,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, no run ",1st innings,,,23.5,no run,89,0,89/4,"Samiullah Shinwari to Ouma, no run",,,4
138,144,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, 1 leg bye off the pads to fine leg",1st innings,Tanmay Mishra,24790,24.0,leg bye,90,1,90/4,"Samiullah Shinwari to Ouma, 1 leg bye",,off the pads to fine leg,4
139,145,Morris Ouma,24750,Abdullah Mazari,390752,"Abdullah Mazari to Ouma, no run ",1st innings,,,24.1,no run,90,0,90/4,"Abdullah Mazari to Ouma, no run",,,4
140,146,Morris Ouma,24750,Abdullah Mazari,390752,"Abdullah Mazari to Ouma, 1 run ",1st innings,,,24.2,run,91,1,91/4,"Abdullah Mazari to Ouma, 1 run",,,4
141,147,Tanmay Mishra,24790,Abdullah Mazari,390752,"Abdullah Mazari to Mishra, 1 run ",1st innings,,,24.3,run,92,1,92/4,"Abdullah Mazari to Mishra, 1 run",,,4
142,148,Morris Ouma,24750,Abdullah Mazari,390752,"Abdullah Mazari to Ouma, no run ",1st innings,,,24.4,no run,92,0,92/4,"Abdullah Mazari to Ouma, no run",,,4
143,149,Morris Ouma,24750,Abdullah Mazari,390752,"Abdullah Mazari to Ouma, no run ",1st innings,,,24.5,no run,92,0,92/4,"Abdullah Mazari to Ouma, no run",,,4
144,150,Morris Ouma,24750,Abdullah Mazari,390752,"Abdullah Mazari to Ouma, no run ",1st innings,Tanmay Mishra,24790,25.0,no run,92,0,92/4,"Abdullah Mazari to Ouma, no run",,,4
145,151,Tanmay Mishra,24790,Samiullah Shinwari,318339,"Samiullah Shinwari to Mishra, no run ",1st innings,,,25.1,no run,92,0,92/4,"Samiullah Shinwari to Mishra, no run",,,4
146,152,Tanmay Mishra,24790,Samiullah Shinwari,318339,"Samiullah Shinwari to Mishra, no run ",1st innings,,,25.2,no run,92,0,92/4,"Samiullah Shinwari to Mishra, no run",,,4
147,153,Tanmay Mishra,24790,Samiullah Shinwari,318339,"Samiullah Shinwari to Mishra, 3 runs glanced to fine leg ",1st innings,,,25.3,run,95,3,95/4,"Samiullah Shinwari to Mishra, 3 runs",,glanced to fine leg ,4
148,154,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, no run ",1st innings,,,25.4,no run,95,0,95/4,"Samiullah Shinwari to Ouma, no run",,,4
149,155,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, no run ",1st innings,,,25.5,no run,95,0,95/4,"Samiullah Shinwari to Ouma, no run",,,4
150,156,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, no run ",1st innings,Tanmay Mishra,24790,26.0,no run,95,0,95/4,"Samiullah Shinwari to Ouma, no run",,,4
151,157,Tanmay Mishra,24790,Abdullah Mazari,390752,"Abdullah Mazari to Mishra, no run ",1st innings,,,26.1,no run,95,0,95/4,"Abdullah Mazari to Mishra, no run",,,4
152,158,Tanmay Mishra,24790,Abdullah Mazari,390752,"Abdullah Mazari to Mishra, no run ",1st innings,,,26.2,no run,95,0,95/4,"Abdullah Mazari to Mishra, no run",,,4
153,159,Tanmay Mishra,24790,Abdullah Mazari,390752,"Abdullah Mazari to Mishra, 1 run ",1st innings,,,26.3,run,96,1,96/4,"Abdullah Mazari to Mishra, 1 run",,,4
154,160,Morris Ouma,24750,Abdullah Mazari,390752,"Abdullah Mazari to Ouma, no run ",1st innings,,,26.4,no run,96,0,96/4,"Abdullah Mazari to Ouma, no run",,,4
155,161,Morris Ouma,24750,Abdullah Mazari,390752,"Abdullah Mazari to Ouma, 1 run ",1st innings,,,26.5,run,97,1,97/4,"Abdullah Mazari to Ouma, 1 run",,,4
156,162,Tanmay Mishra,24790,Abdullah Mazari,390752,"Abdullah Mazari to Mishra, 1 run ",1st innings,Morris Ouma,24750,27.0,run,98,1,98/4,"Abdullah Mazari to Mishra, 1 run",,,4
157,163,Tanmay Mishra,24790,Samiullah Shinwari,318339,"Samiullah Shinwari to Mishra, 1 leg bye on the legs and swept to short fine leg",1st innings,,,27.1,leg bye,99,1,99/4,"Samiullah Shinwari to Mishra, 1 leg bye",,on the legs and swept to short fine leg,4
158,164,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, no run ",1st innings,,,27.2,no run,99,0,99/4,"Samiullah Shinwari to Ouma, no run",,,4
159,165,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, 1 run tucked in to square leg",1st innings,,,27.3,run,100,1,100/4,"Samiullah Shinwari to Ouma, 1 run",,tucked in to square leg,4
160,166,Tanmay Mishra,24790,Samiullah Shinwari,318339,"Samiullah Shinwari to Mishra, no run driven to extra cover",1st innings,,,27.4,no run,100,0,100/4,"Samiullah Shinwari to Mishra, no run",,driven to extra cover,4
161,167,Tanmay Mishra,24790,Samiullah Shinwari,318339,"Samiullah Shinwari to Mishra, OUT flighted and he comes down and trys to lift it over the bowler who takes a head high catch",1st innings,Morris Ouma,24750,27.5,out,100,0,100/5,"Samiullah Shinwari to Mishra, OUT",,flighted and he comes down and trys to lift it over the bowler who takes a head high catch,5
162,168,Jimmy Kamande,24697,Samiullah Shinwari,318339,"Samiullah Shinwari to Kamande, no run ",1st innings,Morris Ouma,24750,28.0,no run,100,0,100/5,"Samiullah Shinwari to Kamande, no run",,,5
163,169,Morris Ouma,24750,Abdullah Mazari,390752,"Abdullah Mazari to Ouma, 1 run driven to covers and they run a single",1st innings,,,28.1,run,101,1,101/5,"Abdullah Mazari to Ouma, 1 run",,driven to covers and they run a single,5
164,170,Jimmy Kamande,24697,Abdullah Mazari,390752,"Abdullah Mazari to Kamande, no run ",1st innings,,,28.2,no run,101,0,101/5,"Abdullah Mazari to Kamande, no run",,,5
165,171,Jimmy Kamande,24697,Abdullah Mazari,390752,"Abdullah Mazari to Kamande, OUT he drives it but uppishly and the bowler does the rest, a soft dismissal",1st innings,Morris Ouma,24750,28.3,out,101,0,101/6,"Abdullah Mazari to Kamande, OUT",,"he drives it but uppishly and the bowler does the rest, a soft dismissal",6
166,172,Thomas Odoyo,24705,Abdullah Mazari,390752,"Abdullah Mazari to Odoyo, no run ",1st innings,,,28.4,no run,101,0,101/6,"Abdullah Mazari to Odoyo, no run",,,6
167,173,Thomas Odoyo,24705,Abdullah Mazari,390752,"Abdullah Mazari to Odoyo, no run driven to covers",1st innings,,,28.5,no run,101,0,101/6,"Abdullah Mazari to Odoyo, no run",,driven to covers,6
168,174,Thomas Odoyo,24705,Abdullah Mazari,390752,"Abdullah Mazari to Odoyo, no run ",1st innings,Morris Ouma,24750,29.0,no run,101,0,101/6,"Abdullah Mazari to Odoyo, no run",,,6
169,175,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, 1 run ",1st innings,,,29.1,run,102,1,102/6,"Samiullah Shinwari to Ouma, 1 run",,,6
170,176,Thomas Odoyo,24705,Samiullah Shinwari,318339,"Samiullah Shinwari to Odoyo, no run ",1st innings,,,29.2,no run,102,0,102/6,"Samiullah Shinwari to Odoyo, no run",,,6
171,177,Thomas Odoyo,24705,Samiullah Shinwari,318339,"Samiullah Shinwari to Odoyo, no run driven to point",1st innings,,,29.3,no run,102,0,102/6,"Samiullah Shinwari to Odoyo, no run",,driven to point,6
172,178,Thomas Odoyo,24705,Samiullah Shinwari,318339,"Samiullah Shinwari to Odoyo, 1 run tucked in to square leg",1st innings,,,29.4,run,103,1,103/6,"Samiullah Shinwari to Odoyo, 1 run",,tucked in to square leg,6
173,179,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, no run driven to mid-on and well stopped",1st innings,,,29.5,no run,103,0,103/6,"Samiullah Shinwari to Ouma, no run",,driven to mid-on and well stopped,6
174,180,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, no run ",1st innings,Thomas Odoyo,24705,30.0,no run,103,0,103/6,"Samiullah Shinwari to Ouma, no run",,,6
175,181,Thomas Odoyo,24705,Abdullah Mazari,390752,"Abdullah Mazari to Odoyo, no run defended on the front foot",1st innings,,,30.1,no run,103,0,103/6,"Abdullah Mazari to Odoyo, no run",,defended on the front foot,6
176,182,Thomas Odoyo,24705,Abdullah Mazari,390752,"Abdullah Mazari to Odoyo, no run ",1st innings,,,30.2,no run,103,0,103/6,"Abdullah Mazari to Odoyo, no run",,,6
177,183,Thomas Odoyo,24705,Abdullah Mazari,390752,"Abdullah Mazari to Odoyo, 1 run driven to mid-off",1st innings,,,30.3,run,104,1,104/6,"Abdullah Mazari to Odoyo, 1 run",,driven to mid-off,6
178,184,Morris Ouma,24750,Abdullah Mazari,390752,"Abdullah Mazari to Ouma, no run driven back to the bowler",1st innings,,,30.4,no run,104,0,104/6,"Abdullah Mazari to Ouma, no run",,driven back to the bowler,6
179,185,Morris Ouma,24750,Abdullah Mazari,390752,"Abdullah Mazari to Ouma, no run driven to covers",1st innings,,,30.5,no run,104,0,104/6,"Abdullah Mazari to Ouma, no run",,driven to covers,6
180,186,Morris Ouma,24750,Abdullah Mazari,390752,"Abdullah Mazari to Ouma, 2 runs swept to fine leg ",1st innings,Thomas Odoyo,24705,31.0,run,106,2,106/6,"Abdullah Mazari to Ouma, 2 runs",,swept to fine leg ,6
181,187,Thomas Odoyo,24705,Samiullah Shinwari,318339,"Samiullah Shinwari to Odoyo, 1 run driven to mid-on",1st innings,,,31.1,run,107,1,107/6,"Samiullah Shinwari to Odoyo, 1 run",,driven to mid-on,6
182,188,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, 1 run driven to mid-off",1st innings,,,31.2,run,108,1,108/6,"Samiullah Shinwari to Ouma, 1 run",,driven to mid-off,6
183,189,Thomas Odoyo,24705,Samiullah Shinwari,318339,"Samiullah Shinwari to Odoyo, no run ",1st innings,,,31.3,no run,108,0,108/6,"Samiullah Shinwari to Odoyo, no run",,,6
184,190,Thomas Odoyo,24705,Samiullah Shinwari,318339,"Samiullah Shinwari to Odoyo, no run ",1st innings,,,31.4,no run,108,0,108/6,"Samiullah Shinwari to Odoyo, no run",,,6
185,191,Thomas Odoyo,24705,Samiullah Shinwari,318339,"Samiullah Shinwari to Odoyo, no run ",1st innings,,,31.5,no run,108,0,108/6,"Samiullah Shinwari to Odoyo, no run",,,6
186,192,Thomas Odoyo,24705,Samiullah Shinwari,318339,"Samiullah Shinwari to Odoyo, no run ",1st innings,Morris Ouma,24750,32.0,no run,108,0,108/6,"Samiullah Shinwari to Odoyo, no run",,,6
187,193,Morris Ouma,24750,Abdullah Mazari,390752,"Abdullah Mazari to Ouma, 1 run driven to mid off",1st innings,,,32.1,run,109,1,109/6,"Abdullah Mazari to Ouma, 1 run",,driven to mid off,6
188,194,Thomas Odoyo,24705,Abdullah Mazari,390752,"Abdullah Mazari to Odoyo, no run ",1st innings,,,32.2,no run,109,0,109/6,"Abdullah Mazari to Odoyo, no run",,,6
189,195,Thomas Odoyo,24705,Abdullah Mazari,390752,"Abdullah Mazari to Odoyo, no run flighted and turned and defended",1st innings,,,32.3,no run,109,0,109/6,"Abdullah Mazari to Odoyo, no run",,flighted and turned and defended,6
190,196,Thomas Odoyo,24705,Abdullah Mazari,390752,"Abdullah Mazari to Odoyo, no run ",1st innings,,,32.4,no run,109,0,109/6,"Abdullah Mazari to Odoyo, no run",,,6
191,197,Thomas Odoyo,24705,Abdullah Mazari,390752,"Abdullah Mazari to Odoyo, no run ",1st innings,,,32.5,no run,109,0,109/6,"Abdullah Mazari to Odoyo, no run",,,6
192,198,Thomas Odoyo,24705,Abdullah Mazari,390752,"Abdullah Mazari to Odoyo, 1 run flighted and driven to long-on",1st innings,Morris Ouma,24750,33.0,run,114,1,114/6,"Abdullah Mazari to Odoyo, 1 run",,flighted and driven to long-on,6
193,199,Thomas Odoyo,24705,Samiullah Shinwari,318339,"Samiullah Shinwari to Odoyo, no run ",1st innings,,,33.1,no run,114,0,114/6,"Samiullah Shinwari to Odoyo, no run",,,6
194,200,Thomas Odoyo,24705,Samiullah Shinwari,318339,"Samiullah Shinwari to Odoyo, no run driven to mid-off and well stopped ",1st innings,,,33.2,no run,114,0,114/6,"Samiullah Shinwari to Odoyo, no run",,driven to mid-off and well stopped ,6
195,201,Thomas Odoyo,24705,Samiullah Shinwari,318339,"Samiullah Shinwari to Odoyo, FOUR runs slog swept through square leg",1st innings,,,33.3,four,118,4,118/6,"Samiullah Shinwari to Odoyo, FOUR runs",,slog swept through square leg,6
196,201,Thomas Odoyo,24705,Samiullah Shinwari,318339,"Samiullah Shinwari to Odoyo, 1 wide wide on the leg side",1st innings,,,33.3,wide,119,1,119/6,"Samiullah Shinwari to Odoyo, 1 wide",,wide on the leg side,6
197,202,Thomas Odoyo,24705,Samiullah Shinwari,318339,"Samiullah Shinwari to Odoyo, no run pushed gently to mid-wicket",1st innings,,,33.4,no run,119,0,119/6,"Samiullah Shinwari to Odoyo, no run",,pushed gently to mid-wicket,6
198,203,Thomas Odoyo,24705,Samiullah Shinwari,318339,"Samiullah Shinwari to Odoyo, no run driven back to the bowler",1st innings,,,33.5,no run,119,0,119/6,"Samiullah Shinwari to Odoyo, no run",,driven back to the bowler,6
199,204,Thomas Odoyo,24705,Samiullah Shinwari,318339,"Samiullah Shinwari to Odoyo, no run defended on the front foot",1st innings,Morris Ouma,24750,34.0,no run,119,0,119/6,"Samiullah Shinwari to Odoyo, no run",,defended on the front foot,6
200,205,Morris Ouma,24750,Mirwais Ashraf,387420,"Mirwais Ashraf to Ouma, no run full on off and defended back to the bowler",1st innings,,,34.1,no run,119,0,119/6,"Mirwais Ashraf to Ouma, no run",,full on off and defended back to the bowler,6
201,206,Morris Ouma,24750,Mirwais Ashraf,387420,"Mirwais Ashraf to Ouma, no run ",1st innings,,,34.2,no run,119,0,119/6,"Mirwais Ashraf to Ouma, no run",,,6
202,207,Morris Ouma,24750,Mirwais Ashraf,387420,"Mirwais Ashraf to Ouma, 1 run fullish outside off and driven to point",1st innings,,,34.3,run,120,1,120/6,"Mirwais Ashraf to Ouma, 1 run",,fullish outside off and driven to point,6
203,208,Thomas Odoyo,24705,Mirwais Ashraf,387420,"Mirwais Ashraf to Odoyo, no run length ball and defended",1st innings,,,34.4,no run,120,0,120/6,"Mirwais Ashraf to Odoyo, no run",,length ball and defended,6
204,209,Thomas Odoyo,24705,Mirwais Ashraf,387420,"Mirwais Ashraf to Odoyo, no run full around off stump and driven to covers",1st innings,,,34.5,no run,120,0,120/6,"Mirwais Ashraf to Odoyo, no run",,full around off stump and driven to covers,6
205,210,Thomas Odoyo,24705,Mirwais Ashraf,387420,"Mirwais Ashraf to Odoyo, no run length ball and pushed to mid-off",1st innings,Morris Ouma,24750,35.0,no run,120,0,120/6,"Mirwais Ashraf to Odoyo, no run",,length ball and pushed to mid-off,6
206,211,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, no run defended to silly mid-off",1st innings,,,35.1,no run,120,0,120/6,"Samiullah Shinwari to Ouma, no run",,defended to silly mid-off,6
207,212,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, no run defended to the same area again",1st innings,,,35.2,no run,120,0,120/6,"Samiullah Shinwari to Ouma, no run",,defended to the same area again,6
208,213,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, 1 run slightly short and slapped through covers",1st innings,,,35.3,run,121,1,121/6,"Samiullah Shinwari to Ouma, 1 run",,slightly short and slapped through covers,6
209,213,Thomas Odoyo,24705,Samiullah Shinwari,318339,"Samiullah Shinwari to Odoyo, 1 wide outside off",1st innings,,,35.3,wide,122,1,122/6,"Samiullah Shinwari to Odoyo, 1 wide",,outside off,6
210,214,Thomas Odoyo,24705,Samiullah Shinwari,318339,"Samiullah Shinwari to Odoyo, OUT flight and turned and he nicked to first slip where Stanikzai takes a beauty one-handed",1st innings,Morris Ouma,24750,35.4,out,122,0,122/7,"Samiullah Shinwari to Odoyo, OUT",,flight and turned and he nicked to first slip where Stanikzai takes a beauty one-handed,7
211,215,Nehemiah Odhiambo,238612,Samiullah Shinwari,318339,"Samiullah Shinwari to Odhiambo, no run well beaten by the turn",1st innings,,,35.5,no run,122,0,122/7,"Samiullah Shinwari to Odhiambo, no run",,well beaten by the turn,7
212,216,Nehemiah Odhiambo,238612,Samiullah Shinwari,318339,"Samiullah Shinwari to Odhiambo, no run good turn extracted on this delivery",1st innings,Morris Ouma,24750,36.0,no run,122,0,122/7,"Samiullah Shinwari to Odhiambo, no run",,good turn extracted on this delivery,7
213,217,Morris Ouma,24750,Mirwais Ashraf,387420,"Mirwais Ashraf to Ouma, no run defended to mid off",1st innings,,,36.1,no run,122,0,122/7,"Mirwais Ashraf to Ouma, no run",,defended to mid off,7
214,218,Morris Ouma,24750,Mirwais Ashraf,387420,"Mirwais Ashraf to Ouma, no run driven to mid-off and well fielded",1st innings,,,36.2,no run,122,0,122/7,"Mirwais Ashraf to Ouma, no run",,driven to mid-off and well fielded,7
215,219,Morris Ouma,24750,Mirwais Ashraf,387420,"Mirwais Ashraf to Ouma, FOUR runs fullish on off and driven through covers ",1st innings,,,36.3,four,126,4,126/7,"Mirwais Ashraf to Ouma, FOUR runs",,fullish on off and driven through covers ,7
216,220,Morris Ouma,24750,Mirwais Ashraf,387420,"Mirwais Ashraf to Ouma, no run driven on the front foot back to the bowler",1st innings,,,36.4,no run,126,0,126/7,"Mirwais Ashraf to Ouma, no run",,driven on the front foot back to the bowler,7
217,221,Morris Ouma,24750,Mirwais Ashraf,387420,"Mirwais Ashraf to Ouma, 1 run driven to covers",1st innings,,,36.5,run,127,1,127/7,"Mirwais Ashraf to Ouma, 1 run",,driven to covers,7
218,222,Nehemiah Odhiambo,238612,Mirwais Ashraf,387420,"Mirwais Ashraf to Odhiambo, OUT that hit him low and looks straight and he is given off the front foot",1st innings,Morris Ouma,24750,37.0,out,127,0,127/8,"Mirwais Ashraf to Odhiambo, OUT",,that hit him low and looks straight and he is given off the front foot,8
219,223,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, no run good turn and beaten",1st innings,,,37.1,no run,127,0,127/8,"Samiullah Shinwari to Ouma, no run",,good turn and beaten,8
220,224,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, no run driven back to the bowler",1st innings,,,37.2,no run,127,0,127/8,"Samiullah Shinwari to Ouma, no run",,driven back to the bowler,8
221,225,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, no run good turn and well beaten by that",1st innings,,,37.3,no run,127,0,127/8,"Samiullah Shinwari to Ouma, no run",,good turn and well beaten by that,8
222,226,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, no run driven to covers and the feidler stops it",1st innings,,,37.4,no run,127,0,127/8,"Samiullah Shinwari to Ouma, no run",,driven to covers and the feidler stops it,8
223,227,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, OUT ",1st innings,Elijah Otieno,293031,37.5,out,127,0,127/9,"Samiullah Shinwari to Ouma, OUT",,,9
224,228,James Ngoche,308691,Samiullah Shinwari,318339,"Samiullah Shinwari to Ngoche, no run beautifully bowled and the turn beats Ngoche",1st innings,Morris Ouma,24750,38.0,no run,127,0,127/9,"Samiullah Shinwari to Ngoche, no run",,beautifully bowled and the turn beats Ngoche,9
225,229,Morris Ouma,24750,Mirwais Ashraf,387420,"Mirwais Ashraf to Ouma, no run length ball and well beaten outside off",1st innings,,,38.1,no run,127,0,127/9,"Mirwais Ashraf to Ouma, no run",,length ball and well beaten outside off,9
226,230,Morris Ouma,24750,Mirwais Ashraf,387420,"Mirwais Ashraf to Ouma, no run fullish on off and driven to mid-off",1st innings,,,38.2,no run,127,0,127/9,"Mirwais Ashraf to Ouma, no run",,fullish on off and driven to mid-off,9
227,231,Morris Ouma,24750,Mirwais Ashraf,387420,"Mirwais Ashraf to Ouma, FOUR runs good shot, flicked through mid-wicket off the front foot",1st innings,,,38.3,four,131,4,131/9,"Mirwais Ashraf to Ouma, FOUR runs",,"good shot, flicked through mid-wicket off the front foot",9
228,232,Morris Ouma,24750,Mirwais Ashraf,387420,"Mirwais Ashraf to Ouma, 1 run fullish on off and driven to long-off",1st innings,,,38.4,run,132,1,132/9,"Mirwais Ashraf to Ouma, 1 run",,fullish on off and driven to long-off,9
229,233,James Ngoche,308691,Mirwais Ashraf,387420,"Mirwais Ashraf to Ngoche, no run pushed to mid-wicket",1st innings,,,38.5,no run,132,0,132/9,"Mirwais Ashraf to Ngoche, no run",,pushed to mid-wicket,9
230,234,James Ngoche,308691,Mirwais Ashraf,387420,"Mirwais Ashraf to Ngoche, no run ",1st innings,Morris Ouma,24750,39.0,no run,132,0,132/9,"Mirwais Ashraf to Ngoche, no run",,,9
231,235,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, no run driven to covers and the good fielding by the Afghans continues",1st innings,,,39.1,no run,132,0,132/9,"Samiullah Shinwari to Ouma, no run",,driven to covers and the good fielding by the Afghans continues,9
232,236,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, no run ",1st innings,,,39.2,no run,132,0,132/9,"Samiullah Shinwari to Ouma, no run",,,9
233,237,Morris Ouma,24750,Samiullah Shinwari,318339,"Samiullah Shinwari to Ouma, no run driven powerfully back to the bowler",1st innings,,,39.3,no run,132,0,132/9,"Samiullah Shinwari to Ouma, no run",,driven powerfully back to the bowler,9
