,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
119,119,Geoff Barnett,36383,John Mooney,24237,"Mooney to Barnett, 1 run pulled away off the middle of the bat but deep square leg fields",1st innings,,,19.5,run,67,1,67/2,"Mooney to Barnett, 1 run",,pulled away off the middle of the bat but deep square leg fields,2
120,120,Nitish Kumar,348129,John Mooney,24237,"Mooney to Kumar, no run drives hard at long-on",1st innings,Geoff Barnett,36383,20.0,no run,67,0,67/2,"Mooney to Kumar, no run",,drives hard at long-on,2
121,121,Geoff Barnett,36383,George Dockrell,348034,"Dockrell to Barnett, no run kept low and prodded to over",1st innings,,,20.1,no run,67,0,67/2,"Dockrell to Barnett, no run",,kept low and prodded to over,2
122,122,Geoff Barnett,36383,George Dockrell,348034,"Dockrell to Barnett, no run flicked to square leg",1st innings,,,20.2,no run,67,0,67/2,"Dockrell to Barnett, no run",,flicked to square leg,2
123,123,Geoff Barnett,36383,George Dockrell,348034,"Dockrell to Barnett, no run flighted up and he tries to drive but the bat hit more ground than the ball as it runs away to mid-on",1st innings,,,20.3,no run,67,0,67/2,"Dockrell to Barnett, no run",,flighted up and he tries to drive but the bat hit more ground than the ball as it runs away to mid-on,2
124,124,Geoff Barnett,36383,George Dockrell,348034,"Dockrell to Barnett, no run hit hard back at Dockrell who fields well",1st innings,,,20.4,no run,67,0,67/2,"Dockrell to Barnett, no run",,hit hard back at Dockrell who fields well,2
125,125,Geoff Barnett,36383,George Dockrell,348034,"Dockrell to Barnett, no run too wide but Barnett can't cut it",1st innings,,,20.5,no run,67,0,67/2,"Dockrell to Barnett, no run",,too wide but Barnett can't cut it,2
126,126,Geoff Barnett,36383,George Dockrell,348034,"Dockrell to Barnett, no run blocked down the track",1st innings,Nitish Kumar,348129,21.0,no run,67,0,67/2,"Dockrell to Barnett, no run",,blocked down the track,2
127,127,Nitish Kumar,348129,Andrew White,24286,"White to Kumar, no run blocked on the front foot",1st innings,,,21.1,no run,67,0,67/2,"White to Kumar, no run",,blocked on the front foot,2
128,128,Nitish Kumar,348129,Andrew White,24286,"White to Kumar, 1 run cut away to deep point",1st innings,,,21.2,run,68,1,68/2,"White to Kumar, 1 run",,cut away to deep point,2
129,129,Geoff Barnett,36383,Andrew White,24286,"White to Barnett, no run blocked to cover",1st innings,,,21.3,no run,68,0,68/2,"White to Barnett, no run",,blocked to cover,2
130,130,Geoff Barnett,36383,Andrew White,24286,"White to Barnett, 1 run flicked behind square leg",1st innings,,,21.4,run,69,1,69/2,"White to Barnett, 1 run",,flicked behind square leg,2
131,131,Nitish Kumar,348129,Andrew White,24286,"White to Kumar, 1 run drives hard at the bowler and the ball deflects off his hands to long-on",1st innings,,,21.5,run,70,1,70/2,"White to Kumar, 1 run",,drives hard at the bowler and the ball deflects off his hands to long-on,2
132,132,Geoff Barnett,36383,Andrew White,24286,"White to Barnett, OUT tries to go for the big shot and doesn't get all of it as he lifts the ball straight down the throat of O'Brien at long-off who takes an easy catch",1st innings,Nitish Kumar,348129,22.0,out,70,0,70/3,"White to Barnett, OUT",,tries to go for the big shot and doesn't get all of it as he lifts the ball straight down the throat of O'Brien at long-off who takes an easy catch,3
133,133,Nitish Kumar,348129,George Dockrell,348034,"Dockrell to Kumar, no run flicked to midwicket",1st innings,,,22.1,no run,70,0,70/3,"Dockrell to Kumar, no run",,flicked to midwicket,3
134,134,Nitish Kumar,348129,George Dockrell,348034,"Dockrell to Kumar, no run big stride to defend to short cover",1st innings,,,22.2,no run,70,0,70/3,"Dockrell to Kumar, no run",,big stride to defend to short cover,3
135,135,Nitish Kumar,348129,George Dockrell,348034,"Dockrell to Kumar, 1 run hit hard back at the bowler who can't gather and they take one to the misfield",1st innings,,,22.3,run,71,1,71/3,"Dockrell to Kumar, 1 run",,hit hard back at the bowler who can't gather and they take one to the misfield,3
136,136,Ashish Bagai,23797,George Dockrell,348034,"Dockrell to Bagai, 1 run down the ground to long-off",1st innings,,,22.4,run,72,1,72/3,"Dockrell to Bagai, 1 run",,down the ground to long-off,3
137,137,Nitish Kumar,348129,George Dockrell,348034,"Dockrell to Kumar, 1 run easy single down the ground",1st innings,,,22.5,run,73,1,73/3,"Dockrell to Kumar, 1 run",,easy single down the ground,3
138,138,Ashish Bagai,23797,George Dockrell,348034,"Dockrell to Bagai, 1 run drives off the back foot to long-on",1st innings,Nitish Kumar,348129,23.0,run,74,1,74/3,"Dockrell to Bagai, 1 run",,drives off the back foot to long-on,3
139,139,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, 1 run flighted up and he gets forward to flicked to ball to long-on",1st innings,,,23.1,run,75,1,75/3,"White to Bagai, 1 run",,flighted up and he gets forward to flicked to ball to long-on,3
140,140,Nitish Kumar,348129,Andrew White,24286,"White to Kumar, 1 run flicked past a diving midwicket fielder",1st innings,,,23.2,run,76,1,76/3,"White to Kumar, 1 run",,flicked past a diving midwicket fielder,3
141,141,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, no run ",1st innings,,,23.3,no run,76,0,76/3,"White to Bagai, no run",,,3
142,142,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, no run ",1st innings,,,23.4,no run,76,0,76/3,"White to Bagai, no run",,,3
143,143,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, no run ",1st innings,,,23.5,no run,76,0,76/3,"White to Bagai, no run",,,3
144,144,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, 1 run down to long-on",1st innings,Nitish Kumar,348129,24.0,run,77,1,77/3,"White to Bagai, 1 run",,down to long-on,3
145,145,Ashish Bagai,23797,George Dockrell,348034,"Dockrell to Bagai, 1 run flicked to short fine leg",1st innings,,,24.1,run,78,1,78/3,"Dockrell to Bagai, 1 run",,flicked to short fine leg,3
146,146,Nitish Kumar,348129,George Dockrell,348034,"Dockrell to Kumar, no run ",1st innings,,,24.2,no run,78,0,78/3,"Dockrell to Kumar, no run",,,3
147,147,Nitish Kumar,348129,George Dockrell,348034,"Dockrell to Kumar, no run ",1st innings,,,24.3,no run,78,0,78/3,"Dockrell to Kumar, no run",,,3
148,148,Nitish Kumar,348129,George Dockrell,348034,"Dockrell to Kumar, no run ",1st innings,,,24.4,no run,78,0,78/3,"Dockrell to Kumar, no run",,,3
149,149,Nitish Kumar,348129,George Dockrell,348034,"Dockrell to Kumar, no run ",1st innings,,,24.5,no run,78,0,78/3,"Dockrell to Kumar, no run",,,3
150,150,Nitish Kumar,348129,George Dockrell,348034,"Dockrell to Kumar, no run ",1st innings,Ashish Bagai,23797,25.0,no run,78,0,78/3,"Dockrell to Kumar, no run",,,3
151,151,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, no run blocked back to the bowler",1st innings,,,25.1,no run,78,0,78/3,"White to Bagai, no run",,blocked back to the bowler,3
152,152,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, 1 run down the ground to long-on",1st innings,,,25.2,run,79,1,79/3,"White to Bagai, 1 run",,down the ground to long-on,3
153,153,Nitish Kumar,348129,Andrew White,24286,"White to Kumar, no run hit hard to the covers",1st innings,,,25.3,no run,79,0,79/3,"White to Kumar, no run",,hit hard to the covers,3
154,154,Nitish Kumar,348129,Andrew White,24286,"White to Kumar, 1 run flicked to square leg",1st innings,,,25.4,run,80,1,80/3,"White to Kumar, 1 run",,flicked to square leg,3
155,155,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, 1 run fuller toss pulled to deep midwicket",1st innings,,,25.5,run,81,1,81/3,"White to Bagai, 1 run",,fuller toss pulled to deep midwicket,3
156,156,Nitish Kumar,348129,Andrew White,24286,"White to Kumar, 1 run down the ground to long-on",1st innings,Ashish Bagai,23797,26.0,run,82,1,82/3,"White to Kumar, 1 run",,down the ground to long-on,3
157,157,Nitish Kumar,348129,George Dockrell,348034,"Dockrell to Kumar, OUT Kumar comes forward a little looking the shape the ball in to the off-side and missed as the ball spins under the bat and on to the stumps",1st innings,Ashish Bagai,23797,26.1,out,82,0,82/4,"Dockrell to Kumar, OUT",,Kumar comes forward a little looking the shape the ball in to the off-side and missed as the ball spins under the bat and on to the stumps,4
158,158,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, no run drives to cover after a skip down the track",1st innings,,,26.2,no run,82,0,82/4,"Dockrell to Surkari, no run",,drives to cover after a skip down the track,4
159,159,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, no run blocked on the front foot to short cover",1st innings,,,26.3,no run,82,0,82/4,"Dockrell to Surkari, no run",,blocked on the front foot to short cover,4
160,160,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, no run and again blocked. Long-on and long-off in place now",1st innings,,,26.4,no run,82,0,82/4,"Dockrell to Surkari, no run",,and again blocked. Long-on and long-off in place now,4
161,161,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, no run back to the bowler",1st innings,,,26.5,no run,82,0,82/4,"Dockrell to Surkari, no run",,back to the bowler,4
162,162,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, no run soft hands on the front foot",1st innings,Ashish Bagai,23797,27.0,no run,82,0,82/4,"Dockrell to Surkari, no run",,soft hands on the front foot,4
163,163,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, 1 run pulled through square leg",1st innings,,,27.1,run,83,1,83/4,"White to Bagai, 1 run",,pulled through square leg,4
164,164,Zubin Surkari,23803,Andrew White,24286,"White to Surkari, 1 run down the ground to long-off",1st innings,,,27.2,run,84,1,84/4,"White to Surkari, 1 run",,down the ground to long-off,4
165,165,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, no run off the pads to short fine leg",1st innings,,,27.3,no run,84,0,84/4,"White to Bagai, no run",,off the pads to short fine leg,4
166,166,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, 1 run down the ground hard past the bowler and White rugby tackles Surkari at the non-strikers end with his dive. No football antics rolling about on the floor for five minutes as he leaps to his feet, grabs his bat and sprints to the other end",1st innings,,,27.4,run,85,1,85/4,"White to Bagai, 1 run",,"down the ground hard past the bowler and White rugby tackles Surkari at the non-strikers end with his dive. No football antics rolling about on the floor for five minutes as he leaps to his feet, grabs his bat and sprints to the other end",4
167,167,Zubin Surkari,23803,Andrew White,24286,"White to Surkari, no run blocked to the off-side",1st innings,,,27.5,no run,85,0,85/4,"White to Surkari, no run",,blocked to the off-side,4
168,168,Zubin Surkari,23803,Andrew White,24286,"White to Surkari, no run patted back to the bowler",1st innings,Ashish Bagai,23797,28.0,no run,85,0,85/4,"White to Surkari, no run",,patted back to the bowler,4
169,169,Ashish Bagai,23797,George Dockrell,348034,"Dockrell to Bagai, no run slower ball which he can't cut away",1st innings,,,28.1,no run,85,0,85/4,"Dockrell to Bagai, no run",,slower ball which he can't cut away,4
170,170,Ashish Bagai,23797,George Dockrell,348034,"Dockrell to Bagai, no run big lbw shout goes up as the ball hits the pads. Maybe a bit of bat involved or sliding away from leg but it seemed a good shout. Umpire says no",1st innings,,,28.2,no run,85,0,85/4,"Dockrell to Bagai, no run",,big lbw shout goes up as the ball hits the pads. Maybe a bit of bat involved or sliding away from leg but it seemed a good shout. Umpire says no,4
171,171,Ashish Bagai,23797,George Dockrell,348034,"Dockrell to Bagai, no run cut away to point who fields well",1st innings,,,28.3,no run,85,0,85/4,"Dockrell to Bagai, no run",,cut away to point who fields well,4
172,172,Ashish Bagai,23797,George Dockrell,348034,"Dockrell to Bagai, 1 run flicked past midwicket for one",1st innings,,,28.4,run,86,1,86/4,"Dockrell to Bagai, 1 run",,flicked past midwicket for one,4
173,173,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, no run blocked to square leg",1st innings,,,28.5,no run,86,0,86/4,"Dockrell to Surkari, no run",,blocked to square leg,4
174,174,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, no run defended to cover",1st innings,Ashish Bagai,23797,29.0,no run,86,0,86/4,"Dockrell to Surkari, no run",,defended to cover,4
175,175,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, no run ",1st innings,,,29.1,no run,86,0,86/4,"White to Bagai, no run",,,4
176,176,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, 1 run through square leg",1st innings,,,29.2,run,87,1,87/4,"White to Bagai, 1 run",,through square leg,4
177,177,Zubin Surkari,23803,Andrew White,24286,"White to Surkari, no run ",1st innings,,,29.3,no run,87,0,87/4,"White to Surkari, no run",,,4
178,178,Zubin Surkari,23803,Andrew White,24286,"White to Surkari, no run ",1st innings,,,29.4,no run,87,0,87/4,"White to Surkari, no run",,,4
179,179,Zubin Surkari,23803,Andrew White,24286,"White to Surkari, 1 run down the ground to long-on",1st innings,,,29.5,run,88,1,88/4,"White to Surkari, 1 run",,down the ground to long-on,4
180,180,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, no run ",1st innings,Zubin Surkari,23803,30.0,no run,88,0,88/4,"White to Bagai, no run",,,4
181,181,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, no run prodded to cover",1st innings,,,30.1,no run,88,0,88/4,"Dockrell to Surkari, no run",,prodded to cover,4
182,182,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, 1 run down the ground to long-off",1st innings,,,30.2,run,89,1,89/4,"Dockrell to Surkari, 1 run",,down the ground to long-off,4
183,183,Ashish Bagai,23797,George Dockrell,348034,"Dockrell to Bagai, no run blocked back to Dockrell",1st innings,,,30.3,no run,89,0,89/4,"Dockrell to Bagai, no run",,blocked back to Dockrell,4
184,184,Ashish Bagai,23797,George Dockrell,348034,"Dockrell to Bagai, 1 run down the ground to long-on again",1st innings,,,30.4,run,90,1,90/4,"Dockrell to Bagai, 1 run",,down the ground to long-on again,4
185,185,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, no run on the front foot to block once more",1st innings,,,30.5,no run,90,0,90/4,"Dockrell to Surkari, no run",,on the front foot to block once more,4
186,186,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, no run hit hard at cover and that's going to hurt as the fielder takes one for the team",1st innings,Ashish Bagai,23797,31.0,no run,90,0,90/4,"Dockrell to Surkari, no run",,hit hard at cover and that's going to hurt as the fielder takes one for the team,4
187,187,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, no run cut away to point",1st innings,,,31.1,no run,90,0,90/4,"White to Bagai, no run",,cut away to point,4
188,188,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, no run hit hard it to the ground back at the bowler",1st innings,,,31.2,no run,90,0,90/4,"White to Bagai, no run",,hit hard it to the ground back at the bowler,4
189,189,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, no run tries to go leg-side and a leading edge back to White",1st innings,,,31.3,no run,90,0,90/4,"White to Bagai, no run",,tries to go leg-side and a leading edge back to White,4
190,190,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, no run bad delivery down the leg-side but Bagai swings round and pulls it straight to short fine leg",1st innings,,,31.4,no run,90,0,90/4,"White to Bagai, no run",,bad delivery down the leg-side but Bagai swings round and pulls it straight to short fine leg,4
191,191,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, no run too straight and off the pads but the keeper's on it in a flash",1st innings,,,31.5,no run,90,0,90/4,"White to Bagai, no run",,too straight and off the pads but the keeper's on it in a flash,4
192,192,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, 1 run along to ground down to long-on as he skips down the track",1st innings,Zubin Surkari,23803,32.0,run,91,1,91/4,"White to Bagai, 1 run",,along to ground down to long-on as he skips down the track,4
193,193,Ashish Bagai,23797,George Dockrell,348034,"Dockrell to Bagai, 1 run tries to go leg-side and gets a leading edge past the diving midwicket. Cries of 'catch' but he would need to be Superman to have reached that one. The ball rolls away to long-on",1st innings,,,32.1,run,92,1,92/4,"Dockrell to Bagai, 1 run",,tries to go leg-side and gets a leading edge past the diving midwicket. Cries of 'catch' but he would need to be Superman to have reached that one. The ball rolls away to long-on,4
194,194,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, no run big stride forward to defend",1st innings,,,32.2,no run,92,0,92/4,"Dockrell to Surkari, no run",,big stride forward to defend,4
195,195,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, no run blocked to cover",1st innings,,,32.3,no run,92,0,92/4,"Dockrell to Surkari, no run",,blocked to cover,4
196,195,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, 1 wide down the leg-side",1st innings,,,32.3,wide,93,1,93/4,"Dockrell to Surkari, 1 wide",,down the leg-side,4
197,196,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, no run blocked again",1st innings,,,32.4,no run,93,0,93/4,"Dockrell to Surkari, no run",,blocked again,4
198,197,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, no run defended to point",1st innings,,,32.5,no run,93,0,93/4,"Dockrell to Surkari, no run",,defended to point,4
199,198,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, no run crunching cover drive but Mooney makes a stunning stop",1st innings,Ashish Bagai,23797,33.0,no run,93,0,93/4,"Dockrell to Surkari, no run",,crunching cover drive but Mooney makes a stunning stop,4
200,199,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, no run hit to cover who collapses on the ball",1st innings,,,33.1,no run,93,0,93/4,"White to Bagai, no run",,hit to cover who collapses on the ball,4
201,200,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, no run flicked to midwicket",1st innings,,,33.2,no run,93,0,93/4,"White to Bagai, no run",,flicked to midwicket,4
202,201,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, 1 run hit hard past the bowler to long-on",1st innings,,,33.3,run,94,1,94/4,"White to Bagai, 1 run",,hit hard past the bowler to long-on,4
203,202,Zubin Surkari,23803,Andrew White,24286,"White to Surkari, 1 run wide of midwicket for one",1st innings,,,33.4,run,95,1,95/4,"White to Surkari, 1 run",,wide of midwicket for one,4
204,203,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, 2 runs cut behind point for a couple",1st innings,,,33.5,run,97,2,97/4,"White to Bagai, 2 runs",,cut behind point for a couple,4
205,204,Ashish Bagai,23797,Andrew White,24286,"White to Bagai, 1 run horrible full toss but Bagai can't capitalise and pulls the ball straight to deep square",1st innings,Zubin Surkari,23803,34.0,run,98,1,98/4,"White to Bagai, 1 run",,horrible full toss but Bagai can't capitalise and pulls the ball straight to deep square,4
206,205,Ashish Bagai,23797,George Dockrell,348034,"Dockrell to Bagai, no run can't cut away past point",1st innings,,,34.1,no run,98,0,98/4,"Dockrell to Bagai, no run",,can't cut away past point,4
207,206,Ashish Bagai,23797,George Dockrell,348034,"Dockrell to Bagai, 1 run on the legs and flicked to the square leg gap",1st innings,,,34.2,run,99,1,99/4,"Dockrell to Bagai, 1 run",,on the legs and flicked to the square leg gap,4
208,207,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, 1 run couple of steps down the wicket to drive at long-on",1st innings,,,34.3,run,100,1,100/4,"Dockrell to Surkari, 1 run",,couple of steps down the wicket to drive at long-on,4
209,208,Ashish Bagai,23797,George Dockrell,348034,"Dockrell to Bagai, 1 run flicked behind square leg. Should've been two but a good pick-up and even better through",1st innings,,,34.4,run,101,1,101/4,"Dockrell to Bagai, 1 run",,flicked behind square leg. Should've been two but a good pick-up and even better through,4
210,209,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, no run tapped to midwicket",1st innings,,,34.5,no run,101,0,101/4,"Dockrell to Surkari, no run",,tapped to midwicket,4
211,210,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, no run back to the bowler",1st innings,Ashish Bagai,23797,35.0,no run,101,0,101/4,"Dockrell to Surkari, no run",,back to the bowler,4
212,211,Ashish Bagai,23797,Paul Stirling,303427,"Stirling to Bagai, 1 run pulled through midwicket",1st innings,,,35.1,run,102,1,102/4,"Stirling to Bagai, 1 run",,pulled through midwicket,4
213,212,Zubin Surkari,23803,Paul Stirling,303427,"Stirling to Surkari, 1 run and again in the gap",1st innings,,,35.2,run,103,1,103/4,"Stirling to Surkari, 1 run",,and again in the gap,4
214,213,Ashish Bagai,23797,Paul Stirling,303427,"Stirling to Bagai, no run blocked to cover",1st innings,,,35.3,no run,103,0,103/4,"Stirling to Bagai, no run",,blocked to cover,4
215,214,Ashish Bagai,23797,Paul Stirling,303427,"Stirling to Bagai, OUT shuffles in his crease to make room for the cut but he mis-timed it and straight to White at backward point who takes a simple catch",1st innings,Zubin Surkari,23803,35.4,out,103,0,103/5,"Stirling to Bagai, OUT",,shuffles in his crease to make room for the cut but he mis-timed it and straight to White at backward point who takes a simple catch,5
216,214,Jimmy Hansra,418615,Paul Stirling,303427,"Stirling to Hansra, 1 wide too much spin down the leg-side",1st innings,,,35.4,wide,104,1,104/5,"Stirling to Hansra, 1 wide",,too much spin down the leg-side,5
217,215,Jimmy Hansra,418615,Paul Stirling,303427,"Stirling to Hansra, 1 run skips down the track to drive to long-on",1st innings,,,35.5,run,105,1,105/5,"Stirling to Hansra, 1 run",,skips down the track to drive to long-on,5
218,216,Zubin Surkari,23803,Paul Stirling,303427,"Stirling to Surkari, 2 runs paddled away fine and there's a massive gap there. Deep square comes round to field",1st innings,Jimmy Hansra,418615,36.0,run,107,2,107/5,"Stirling to Surkari, 2 runs",,paddled away fine and there's a massive gap there. Deep square comes round to field,5
219,217,Jimmy Hansra,418615,George Dockrell,348034,"Dockrell to Hansra, no run soft hands to short cover",1st innings,,,36.1,no run,107,0,107/5,"Dockrell to Hansra, no run",,soft hands to short cover,5
220,218,Jimmy Hansra,418615,George Dockrell,348034,"Dockrell to Hansra, 2 runs over the top and not well-timed. They sprint a second as deep midwicket fields",1st innings,,,36.2,run,109,2,109/5,"Dockrell to Hansra, 2 runs",,over the top and not well-timed. They sprint a second as deep midwicket fields,5
221,219,Jimmy Hansra,418615,George Dockrell,348034,"Dockrell to Hansra, no run prodded to short leg",1st innings,,,36.3,no run,109,0,109/5,"Dockrell to Hansra, no run",,prodded to short leg,5
222,220,Jimmy Hansra,418615,George Dockrell,348034,"Dockrell to Hansra, OUT tries to work the ball in to the leg-side and the ball loops up off the inside edge and Dockrell doesn't have to move to take an easy grab",1st innings,Zubin Surkari,23803,36.4,out,109,0,109/6,"Dockrell to Hansra, OUT",,tries to work the ball in to the leg-side and the ball loops up off the inside edge and Dockrell doesn't have to move to take an easy grab,6
223,221,Umar Bhatti,23865,George Dockrell,348034,"Dockrell to Bhatti, no run outside edge to point",1st innings,,,36.5,no run,109,0,109/6,"Dockrell to Bhatti, no run",,outside edge to point,6
224,222,Umar Bhatti,23865,George Dockrell,348034,"Dockrell to Bhatti, no run tapped back to the bowler",1st innings,Zubin Surkari,23803,37.0,no run,109,0,109/6,"Dockrell to Bhatti, no run",,tapped back to the bowler,6
225,223,Zubin Surkari,23803,Paul Stirling,303427,"Stirling to Surkari, no run drives straight but Stirling gets down well to stop",1st innings,,,37.1,no run,109,0,109/6,"Stirling to Surkari, no run",,drives straight but Stirling gets down well to stop,6
226,224,Zubin Surkari,23803,Paul Stirling,303427,"Stirling to Surkari, 1 run flicked under the diving midwicket fielder for one",1st innings,,,37.2,run,110,1,110/6,"Stirling to Surkari, 1 run",,flicked under the diving midwicket fielder for one,6
227,225,Umar Bhatti,23865,Paul Stirling,303427,"Stirling to Bhatti, no run patted back to the bowler",1st innings,,,37.3,no run,110,0,110/6,"Stirling to Bhatti, no run",,patted back to the bowler,6
228,226,Umar Bhatti,23865,Paul Stirling,303427,"Stirling to Bhatti, no run can't hit it off the square and mis-timed to Stirling",1st innings,,,37.4,no run,110,0,110/6,"Stirling to Bhatti, no run",,can't hit it off the square and mis-timed to Stirling,6
229,227,Umar Bhatti,23865,Paul Stirling,303427,"Stirling to Bhatti, 1 run cut to deep cover",1st innings,,,37.5,run,111,1,111/6,"Stirling to Bhatti, 1 run",,cut to deep cover,6
230,228,Zubin Surkari,23803,Paul Stirling,303427,"Stirling to Surkari, 1 run through deep square leg",1st innings,Umar Bhatti,23865,38.0,run,112,1,112/6,"Stirling to Surkari, 1 run",,through deep square leg,6
231,229,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, no run goes for the big shot but cut straight to cover",1st innings,,,38.1,no run,112,0,112/6,"Dockrell to Surkari, no run",,goes for the big shot but cut straight to cover,6
232,230,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, 2 runs sweeps away off his legs and a great stop from Stirling behind deep square as he tumbles on the ball",1st innings,,,38.2,run,114,2,114/6,"Dockrell to Surkari, 2 runs",,sweeps away off his legs and a great stop from Stirling behind deep square as he tumbles on the ball,6
233,231,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, no run blocked to cover",1st innings,,,38.3,no run,114,0,114/6,"Dockrell to Surkari, no run",,blocked to cover,6
234,232,Zubin Surkari,23803,George Dockrell,348034,"Dockrell to Surkari, 1 run through to gap at square leg",1st innings,,,38.4,run,115,1,115/6,"Dockrell to Surkari, 1 run",,through to gap at square leg,6
235,233,Umar Bhatti,23865,George Dockrell,348034,"Dockrell to Bhatti, 2 runs cut between cover and point and a good chase from the fielder",1st innings,,,38.5,run,117,2,117/6,"Dockrell to Bhatti, 2 runs",,cut between cover and point and a good chase from the fielder,6
236,234,Umar Bhatti,23865,George Dockrell,348034,"Dockrell to Bhatti, 2 runs driven on the back foot through cover",1st innings,Zubin Surkari,23803,39.0,run,119,2,119/6,"Dockrell to Bhatti, 2 runs",,driven on the back foot through cover,6
237,235,Zubin Surkari,23803,Paul Stirling,303427,"Stirling to Surkari, no run skips well down the track. Misses with the bat but gets enough pad involved",1st innings,,,39.1,no run,119,0,119/6,"Stirling to Surkari, no run",,skips well down the track. Misses with the bat but gets enough pad involved,6
238,236,Zubin Surkari,23803,Paul Stirling,303427,"Stirling to Surkari, 1 run backfoot drive to mid-off",1st innings,,,39.2,run,120,1,120/6,"Stirling to Surkari, 1 run",,backfoot drive to mid-off,6
239,237,Umar Bhatti,23865,Paul Stirling,303427,"Stirling to Bhatti, no run tapped back down the wicket",1st innings,,,39.3,no run,120,0,120/6,"Stirling to Bhatti, no run",,tapped back down the wicket,6
240,238,Umar Bhatti,23865,Paul Stirling,303427,"Stirling to Bhatti, no run fended off towards cover and a good diving stop",1st innings,,,39.4,no run,120,0,120/6,"Stirling to Bhatti, no run",,fended off towards cover and a good diving stop,6
241,239,Umar Bhatti,23865,Paul Stirling,303427,"Stirling to Bhatti, 1 run cut to deep cover",1st innings,,,39.5,run,121,1,121/6,"Stirling to Bhatti, 1 run",,cut to deep cover,6
242,240,Zubin Surkari,23803,Paul Stirling,303427,"Stirling to Surkari, no run angled away to the off-side but straight to short third man",1st innings,Umar Bhatti,23865,40.0,no run,121,0,121/6,"Stirling to Surkari, no run",,angled away to the off-side but straight to short third man,6
243,241,Umar Bhatti,23865,Andrew White,24286,"White to Bhatti, no run fuller ball dug out to cover",1st innings,,,40.1,no run,121,0,121/6,"White to Bhatti, no run",,fuller ball dug out to cover,6
244,242,Umar Bhatti,23865,Andrew White,24286,"White to Bhatti, no run tries to go leg-side and drops away off the pads",1st innings,,,40.2,no run,121,0,121/6,"White to Bhatti, no run",,tries to go leg-side and drops away off the pads,6
245,243,Umar Bhatti,23865,Andrew White,24286,"White to Bhatti, no run play and a miss with the cut shot",1st innings,,,40.3,no run,121,0,121/6,"White to Bhatti, no run",,play and a miss with the cut shot,6
246,244,Umar Bhatti,23865,Andrew White,24286,"White to Bhatti, no run drives to long-on but the bowler comes around to stop it",1st innings,,,40.4,no run,121,0,121/6,"White to Bhatti, no run",,drives to long-on but the bowler comes around to stop it,6
